#GC Content (%)	Sample
1.0	0.0
2.0	2.0263424518743667E-5
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	4.0526849037487334E-5
21.0	0.0
22.0	0.0
23.0	0.0
24.0	4.0526849037487334E-5
25.0	1.4184397163120567E-4
26.0	8.105369807497468E-4
27.0	0.004822695035460993
28.0	0.004863221884498481
29.0	0.00707193515704154
30.0	0.015602836879432624
31.0	0.015805471124620062
32.0	0.024478216818642352
33.0	0.034022289766970616
34.0	0.0541033434650456
35.0	0.06774062816616008
36.0	0.09323201621073962
37.0	0.09929078014184398
38.0	0.08468085106382978
39.0	0.07886524822695036
40.0	0.06982776089159068
41.0	0.06530901722391085
42.0	0.05209726443768997
43.0	0.04178318135764944
44.0	0.031023302938196554
45.0	0.029584599797365753
46.0	0.02873353596757852
47.0	0.02644376899696048
48.0	0.020648429584599795
49.0	0.015460992907801419
50.0	0.015055724417426548
51.0	0.010780141843971632
52.0	0.004984802431610942
53.0	0.002006079027355623
54.0	3.850050658561297E-4
55.0	1.0131712259371833E-4
56.0	4.0526849037487334E-5
57.0	0.0
58.0	4.0526849037487334E-5
59.0	0.0
60.0	2.0263424518743667E-5
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	2.0263424518743667E-5
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	2.0263424518743667E-5
