#Coverage (X)	Coverage
1.0	98.99675617830987
2.0	98.06708357021034
3.0	96.58228271410896
4.0	95.16102063338127
5.0	93.8534595191118
6.0	93.1344681135672
7.0	92.46563889910712
8.0	91.09453900946393
9.0	90.03110055847239
10.0	89.48934889475973
11.0	88.92418820854095
12.0	88.06474266795973
13.0	87.40260174564425
14.0	86.50302645219543
15.0	85.95458649633815
16.0	85.40949068655318
17.0	85.04163461860014
18.0	84.7139083035147
19.0	84.25576029160953
20.0	83.77085911112597
21.0	83.2759254924255
22.0	82.80440089623114
23.0	82.49339531150721
24.0	81.99511754673443
25.0	81.54700197304618
26.0	81.09888639935792
27.0	80.72768618533257
28.0	80.35983011737952
29.0	80.0688894090894
30.0	79.64418285790723
31.0	79.27298264388187
32.0	78.95528876701334
33.0	78.6476273283617
34.0	78.37006320436076
35.0	78.24298565361335
36.0	78.13931712537203
37.0	77.9319800688894
38.0	77.69120155168378
39.0	77.43035815804434
40.0	77.0558137979467
41.0	76.71805504464436
42.0	76.313413369896
43.0	75.91880413336455
44.0	75.39711734608568
45.0	74.95234591846972
46.0	74.47078888405846
47.0	73.92234892820119
48.0	73.45416847807913
49.0	73.06290338761997
50.0	72.64154098251012
51.0	72.29374979099087
