#Duplication rate	Coverage
1.0	1444.0
2.0	1485.0
3.0	1086.0
4.0	1191.0
5.0	1091.0
6.0	1212.0
7.0	1085.0
8.0	1168.0
9.0	1075.0
10.0	1047.0
11.0	926.0
12.0	906.0
13.0	919.0
14.0	867.0
15.0	767.0
16.0	703.0
17.0	640.0
18.0	614.0
19.0	579.0
20.0	505.0
21.0	477.0
22.0	472.0
23.0	408.0
24.0	371.0
25.0	334.0
26.0	305.0
27.0	287.0
28.0	260.0
29.0	281.0
30.0	253.0
31.0	219.0
32.0	199.0
33.0	209.0
34.0	203.0
35.0	168.0
36.0	129.0
37.0	129.0
38.0	128.0
39.0	131.0
40.0	109.0
41.0	120.0
42.0	85.0
43.0	94.0
44.0	83.0
45.0	83.0
46.0	83.0
47.0	58.0
48.0	70.0
49.0	52.0
50.0	1706.0
