#Coverage (X)	Coverage
1.0	100.0
2.0	100.0
3.0	100.0
4.0	100.0
5.0	100.0
6.0	100.0
7.0	100.0
8.0	100.0
9.0	100.0
10.0	100.0
11.0	100.0
12.0	100.0
13.0	100.0
14.0	100.0
15.0	100.0
16.0	100.0
17.0	100.0
18.0	100.0
19.0	100.0
20.0	100.0
21.0	100.0
22.0	100.0
23.0	100.0
24.0	100.0
25.0	99.9966558539277
26.0	99.9933117078554
27.0	99.9899675617831
28.0	99.9899675617831
29.0	99.9899675617831
30.0	99.9899675617831
31.0	99.9899675617831
32.0	99.9866234157108
33.0	99.9866234157108
34.0	99.9866234157108
35.0	99.97324683142159
36.0	99.9699026853493
37.0	99.9699026853493
38.0	99.9598702471324
39.0	99.94314951677089
40.0	99.94314951677089
41.0	99.94314951677089
42.0	99.9398053706986
43.0	99.9398053706986
44.0	99.9398053706986
45.0	99.9398053706986
46.0	99.9398053706986
47.0	99.9398053706986
48.0	99.93646122462629
49.0	99.93646122462629
50.0	99.9297729324817
51.0	99.92642878640939
