#Duplication rate	Coverage
1.0	4498.0
2.0	2267.0
3.0	1369.0
4.0	1002.0
5.0	742.0
6.0	630.0
7.0	500.0
8.0	392.0
9.0	319.0
10.0	286.0
11.0	242.0
12.0	258.0
13.0	180.0
14.0	203.0
15.0	153.0
16.0	156.0
17.0	133.0
18.0	123.0
19.0	121.0
20.0	90.0
21.0	88.0
22.0	75.0
23.0	80.0
24.0	92.0
25.0	57.0
26.0	56.0
27.0	49.0
28.0	72.0
29.0	45.0
30.0	53.0
31.0	43.0
32.0	45.0
33.0	31.0
34.0	34.0
35.0	42.0
36.0	38.0
37.0	31.0
38.0	33.0
39.0	29.0
40.0	27.0
41.0	19.0
42.0	17.0
43.0	21.0
44.0	18.0
45.0	21.0
46.0	15.0
47.0	13.0
48.0	21.0
49.0	16.0
50.0	647.0
