#Duplication rate	Coverage
1.0	1006.0
2.0	1002.0
3.0	792.0
4.0	788.0
5.0	661.0
6.0	737.0
7.0	750.0
8.0	676.0
9.0	674.0
10.0	726.0
11.0	687.0
12.0	733.0
13.0	679.0
14.0	712.0
15.0	642.0
16.0	656.0
17.0	660.0
18.0	631.0
19.0	605.0
20.0	539.0
21.0	578.0
22.0	557.0
23.0	601.0
24.0	490.0
25.0	498.0
26.0	473.0
27.0	485.0
28.0	408.0
29.0	417.0
30.0	389.0
31.0	386.0
32.0	362.0
33.0	362.0
34.0	300.0
35.0	318.0
36.0	282.0
37.0	307.0
38.0	270.0
39.0	230.0
40.0	220.0
41.0	224.0
42.0	212.0
43.0	210.0
44.0	201.0
45.0	180.0
46.0	187.0
47.0	193.0
48.0	147.0
49.0	156.0
50.0	4116.0
