#Insert size (bp)	insert size
36.0	143.0
37.0	111.0
38.0	66.0
39.0	87.0
40.0	123.0
41.0	119.0
42.0	105.0
43.0	110.0
44.0	102.0
45.0	94.0
46.0	98.0
47.0	71.0
48.0	64.0
49.0	66.0
50.0	78.0
51.0	100.0
52.0	101.0
53.0	80.0
54.0	91.0
55.0	89.0
56.0	78.0
57.0	71.0
58.0	63.0
59.0	54.0
60.0	50.0
61.0	73.0
62.0	66.0
63.0	79.0
64.0	73.0
65.0	72.0
66.0	65.0
67.0	47.0
68.0	50.0
69.0	44.0
70.0	40.0
71.0	37.0
72.0	52.0
73.0	30.0
74.0	32.0
75.0	24.0
76.0	28.0
77.0	19.0
78.0	5.0
79.0	10.0
80.0	5.0
81.0	12.0
82.0	12.0
83.0	9.0
84.0	17.0
85.0	10.0
86.0	7.0
87.0	10.0
88.0	6.0
89.0	11.0
90.0	5.0
91.0	8.0
92.0	6.0
93.0	11.0
94.0	8.0
95.0	9.0
96.0	10.0
97.0	10.0
98.0	10.0
99.0	8.0
100.0	5.0
101.0	9.0
102.0	7.0
103.0	6.0
104.0	14.0
105.0	12.0
106.0	9.0
107.0	9.0
108.0	6.0
109.0	13.0
110.0	9.0
111.0	7.0
112.0	14.0
113.0	6.0
114.0	15.0
115.0	8.0
116.0	10.0
117.0	13.0
118.0	8.0
119.0	8.0
120.0	12.0
121.0	10.0
122.0	14.0
123.0	10.0
124.0	11.0
125.0	13.0
126.0	8.0
127.0	7.0
128.0	15.0
129.0	10.0
130.0	15.0
131.0	12.0
132.0	14.0
133.0	14.0
134.0	10.0
135.0	11.0
136.0	11.0
137.0	17.0
138.0	16.0
139.0	14.0
140.0	11.0
141.0	8.0
142.0	18.0
143.0	22.0
144.0	217.0
145.0	201.0
146.0	241.0
147.0	252.0
148.0	235.0
149.0	262.0
150.0	509.0
151.0	6161.0
152.0	7237.0
153.0	7466.0
154.0	7541.0
155.0	7532.0
156.0	7599.0
157.0	7607.0
158.0	7525.0
159.0	4192.0
160.0	4081.0
161.0	3912.0
162.0	3817.0
163.0	3787.0
164.0	3730.0
165.0	3780.0
166.0	3758.0
167.0	3864.0
168.0	3900.0
169.0	3887.0
170.0	3767.0
171.0	3655.0
172.0	3532.0
173.0	3548.0
174.0	3436.0
175.0	3469.0
176.0	3464.0
177.0	3527.0
178.0	3541.0
179.0	3502.0
180.0	3543.0
181.0	3425.0
182.0	3384.0
183.0	3229.0
184.0	3225.0
185.0	3127.0
186.0	3178.0
187.0	3292.0
188.0	3280.0
189.0	3310.0
190.0	3211.0
191.0	3197.0
192.0	3123.0
193.0	2997.0
194.0	2975.0
195.0	2958.0
196.0	2936.0
197.0	2918.0
198.0	3033.0
199.0	3023.0
200.0	2929.0
201.0	2888.0
202.0	2896.0
203.0	2868.0
204.0	2734.0
205.0	2684.0
206.0	2737.0
207.0	2714.0
208.0	2768.0
209.0	2705.0
210.0	2679.0
211.0	2754.0
212.0	2635.0
213.0	2607.0
214.0	2586.0
215.0	2456.0
216.0	2427.0
217.0	2473.0
218.0	2453.0
219.0	2399.0
220.0	2397.0
221.0	2366.0
222.0	2411.0
223.0	2371.0
224.0	2339.0
225.0	2243.0
226.0	2229.0
227.0	2213.0
228.0	2239.0
229.0	2187.0
230.0	2154.0
231.0	2130.0
232.0	2156.0
233.0	2085.0
234.0	2088.0
235.0	1987.0
236.0	2072.0
237.0	1928.0
238.0	1975.0
239.0	1984.0
240.0	2019.0
241.0	1948.0
242.0	1941.0
243.0	1922.0
244.0	1856.0
245.0	1882.0
246.0	1831.0
247.0	1772.0
248.0	1723.0
249.0	1729.0
250.0	1804.0
251.0	1740.0
252.0	1759.0
253.0	1694.0
254.0	1667.0
255.0	1643.0
256.0	1649.0
257.0	1571.0
258.0	1534.0
259.0	1560.0
260.0	1492.0
261.0	1517.0
262.0	1592.0
263.0	1484.0
264.0	1494.0
265.0	1500.0
266.0	1424.0
267.0	1453.0
268.0	1384.0
269.0	1362.0
270.0	1445.0
271.0	1397.0
272.0	1390.0
273.0	1355.0
274.0	1353.0
275.0	1306.0
276.0	1250.0
277.0	1303.0
278.0	1252.0
279.0	1195.0
280.0	1228.0
281.0	1196.0
282.0	1180.0
283.0	1177.0
284.0	1148.0
285.0	1137.0
286.0	1166.0
287.0	1153.0
288.0	1083.0
289.0	1053.0
290.0	1074.0
291.0	1031.0
292.0	1039.0
293.0	1072.0
294.0	1048.0
295.0	1026.0
296.0	960.0
297.0	939.0
298.0	980.0
299.0	942.0
300.0	966.0
301.0	924.0
302.0	928.0
303.0	863.0
304.0	899.0
305.0	834.0
306.0	828.0
307.0	851.0
308.0	796.0
309.0	782.0
310.0	809.0
311.0	770.0
312.0	759.0
313.0	735.0
314.0	731.0
315.0	713.0
316.0	719.0
317.0	707.0
318.0	681.0
319.0	642.0
320.0	623.0
321.0	623.0
322.0	645.0
323.0	587.0
324.0	621.0
325.0	570.0
326.0	562.0
327.0	538.0
328.0	586.0
329.0	536.0
330.0	524.0
331.0	493.0
332.0	489.0
333.0	484.0
334.0	491.0
335.0	479.0
336.0	444.0
337.0	443.0
338.0	446.0
339.0	393.0
340.0	423.0
341.0	383.0
342.0	378.0
343.0	387.0
344.0	348.0
345.0	368.0
346.0	332.0
347.0	342.0
348.0	347.0
349.0	302.0
350.0	301.0
351.0	272.0
352.0	305.0
353.0	265.0
354.0	253.0
355.0	226.0
356.0	257.0
357.0	236.0
358.0	225.0
359.0	220.0
360.0	199.0
361.0	191.0
362.0	202.0
363.0	179.0
364.0	170.0
365.0	148.0
