#Coverage (X)	Coverage
1.0	99.9933117078554
2.0	99.9765909774939
3.0	99.899675617831
4.0	99.89633147175869
5.0	99.88295488746948
6.0	99.88295488746948
7.0	99.88295488746948
8.0	99.88295488746948
9.0	99.88295488746948
10.0	99.88295488746948
11.0	99.87961074139719
12.0	99.87961074139719
13.0	99.87961074139719
14.0	99.87961074139719
15.0	99.87961074139719
16.0	99.87961074139719
17.0	99.87961074139719
18.0	99.87961074139719
19.0	99.87961074139719
20.0	99.87961074139719
21.0	99.87626659532488
22.0	99.85620171889109
23.0	99.83948098852957
24.0	99.82610440424038
25.0	99.82610440424038
26.0	99.81941611209578
27.0	99.80938367387887
28.0	99.79935123566197
29.0	99.78597465137277
30.0	99.77594221315587
31.0	99.76590977493898
32.0	99.75922148279437
33.0	99.75922148279437
34.0	99.73915660636057
35.0	99.73581246028827
36.0	99.70905929170986
37.0	99.69568270742066
38.0	99.69568270742066
39.0	99.69568270742066
40.0	99.66558539276996
41.0	99.66224124669766
42.0	99.63883222419155
43.0	99.62545563990236
44.0	99.57194930274554
45.0	99.54854028023944
46.0	99.53516369595025
47.0	99.52513125773334
48.0	99.50841052737184
49.0	99.50506638129954
50.0	99.50172223522723
51.0	99.47496906664882
