#Coverage (X)	Coverage
1.0	99.9799351235662
2.0	99.9799351235662
3.0	99.9765909774939
4.0	99.9765909774939
5.0	99.9765909774939
6.0	99.9765909774939
7.0	99.9765909774939
8.0	99.9297729324817
9.0	99.9297729324817
10.0	99.9297729324817
11.0	99.92642878640939
12.0	99.92642878640939
13.0	99.92642878640939
14.0	99.9230846403371
15.0	99.9230846403371
16.0	99.90636390997558
17.0	99.90636390997558
18.0	99.90636390997558
19.0	99.90636390997558
20.0	99.90636390997558
21.0	99.90301976390329
22.0	99.90301976390329
23.0	99.89633147175869
24.0	99.89633147175869
25.0	99.89633147175869
26.0	99.89633147175869
27.0	99.89298732568639
28.0	99.89298732568639
29.0	99.89298732568639
30.0	99.89298732568639
31.0	99.89298732568639
32.0	99.89298732568639
33.0	99.89298732568639
34.0	99.89298732568639
35.0	99.89298732568639
36.0	99.89298732568639
37.0	99.89298732568639
38.0	99.89298732568639
39.0	99.89298732568639
40.0	99.89298732568639
41.0	99.89298732568639
42.0	99.89298732568639
43.0	99.89298732568639
44.0	99.89298732568639
45.0	99.89298732568639
46.0	99.89298732568639
47.0	99.89298732568639
48.0	99.89298732568639
49.0	99.89298732568639
50.0	99.89298732568639
51.0	99.89298732568639
