#GC Content (%)	Sample
1.0	3.5627253423779055E-6
2.0	7.125450684755811E-7
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	2.8501802739023245E-6
14.0	0.0
15.0	7.125450684755811E-7
16.0	0.0
17.0	7.125450684755811E-7
18.0	0.0
19.0	0.0
20.0	2.1376352054267435E-6
21.0	1.4250901369511622E-6
22.0	2.8501802739023245E-6
23.0	2.8501802739023245E-6
24.0	7.125450684755811E-6
25.0	9.40559490387767E-5
26.0	5.465220675207707E-4
27.0	0.0016930070826979807
28.0	0.001420102321471833
29.0	0.002308646021860883
30.0	0.010652548773709938
31.0	0.014382009662111126
32.0	0.03571489646720155
33.0	0.05981103304784028
34.0	0.0627809208932465
35.0	0.07460489375953029
36.0	0.07891222869846518
37.0	0.12583759672799305
38.0	0.05645708341052573
39.0	0.04402317196562682
40.0	0.06719656268258968
41.0	0.12473600205212979
42.0	0.0800344871813142
43.0	0.03824015618987901
44.0	0.024607031394735718
45.0	0.024177366718444945
46.0	0.016513944506990067
47.0	0.012056975103675309
48.0	0.011928716991349703
49.0	0.007498824300637015
50.0	0.006945889327499964
51.0	0.008544840461159168
52.0	0.004466945034273418
53.0	0.002933548046913967
54.0	6.15638939162902E-4
55.0	1.8811189807755343E-4
56.0	2.565162246512092E-5
57.0	7.125450684755811E-7
58.0	4.987815479329068E-6
59.0	2.1376352054267435E-6
60.0	3.5627253423779055E-6
61.0	0.0
62.0	7.125450684755811E-7
63.0	2.8501802739023245E-6
64.0	0.0
65.0	0.0
66.0	0.0
67.0	4.275270410853487E-6
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	2.1376352054267435E-6
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	4.275270410853487E-6
