#Duplication rate	Coverage
1.0	2220.0
2.0	2237.0
3.0	1378.0
4.0	1469.0
5.0	1147.0
6.0	1175.0
7.0	949.0
8.0	963.0
9.0	753.0
10.0	729.0
11.0	645.0
12.0	606.0
13.0	507.0
14.0	567.0
15.0	437.0
16.0	390.0
17.0	322.0
18.0	321.0
19.0	299.0
20.0	322.0
21.0	312.0
22.0	254.0
23.0	241.0
24.0	206.0
25.0	191.0
26.0	180.0
27.0	133.0
28.0	128.0
29.0	121.0
30.0	115.0
31.0	128.0
32.0	117.0
33.0	106.0
34.0	84.0
35.0	73.0
36.0	68.0
37.0	55.0
38.0	60.0
39.0	49.0
40.0	68.0
41.0	61.0
42.0	42.0
43.0	43.0
44.0	44.0
45.0	41.0
46.0	44.0
47.0	30.0
48.0	29.0
49.0	24.0
50.0	1074.0
