#Duplication rate	Coverage
1.0	3309.0
2.0	1894.0
3.0	1245.0
4.0	863.0
5.0	687.0
6.0	584.0
7.0	444.0
8.0	391.0
9.0	322.0
10.0	248.0
11.0	229.0
12.0	210.0
13.0	178.0
14.0	161.0
15.0	132.0
16.0	156.0
17.0	120.0
18.0	98.0
19.0	94.0
20.0	74.0
21.0	66.0
22.0	73.0
23.0	55.0
24.0	47.0
25.0	59.0
26.0	56.0
27.0	47.0
28.0	45.0
29.0	35.0
30.0	57.0
31.0	40.0
32.0	38.0
33.0	36.0
34.0	33.0
35.0	38.0
36.0	31.0
37.0	26.0
38.0	28.0
39.0	24.0
40.0	23.0
41.0	32.0
42.0	27.0
43.0	16.0
44.0	17.0
45.0	18.0
46.0	14.0
47.0	13.0
48.0	16.0
49.0	11.0
50.0	536.0
