#Duplication rate	Coverage
1.0	1002.0
2.0	700.0
3.0	509.0
4.0	411.0
5.0	350.0
6.0	302.0
7.0	260.0
8.0	239.0
9.0	245.0
10.0	210.0
11.0	194.0
12.0	217.0
13.0	168.0
14.0	169.0
15.0	159.0
16.0	148.0
17.0	153.0
18.0	130.0
19.0	141.0
20.0	110.0
21.0	136.0
22.0	144.0
23.0	103.0
24.0	136.0
25.0	108.0
26.0	95.0
27.0	106.0
28.0	100.0
29.0	96.0
30.0	101.0
31.0	84.0
32.0	80.0
33.0	93.0
34.0	104.0
35.0	103.0
36.0	96.0
37.0	93.0
38.0	90.0
39.0	79.0
40.0	78.0
41.0	67.0
42.0	80.0
43.0	74.0
44.0	76.0
45.0	60.0
46.0	66.0
47.0	79.0
48.0	53.0
49.0	57.0
50.0	4924.0
