#Duplication rate	Coverage
1.0	1818.0
2.0	1622.0
3.0	1437.0
4.0	1260.0
5.0	1065.0
6.0	957.0
7.0	857.0
8.0	738.0
9.0	701.0
10.0	673.0
11.0	608.0
12.0	542.0
13.0	471.0
14.0	486.0
15.0	424.0
16.0	359.0
17.0	375.0
18.0	381.0
19.0	333.0
20.0	310.0
21.0	332.0
22.0	295.0
23.0	253.0
24.0	256.0
25.0	250.0
26.0	231.0
27.0	219.0
28.0	223.0
29.0	204.0
30.0	218.0
31.0	193.0
32.0	187.0
33.0	215.0
34.0	180.0
35.0	202.0
36.0	169.0
37.0	167.0
38.0	139.0
39.0	148.0
40.0	168.0
41.0	143.0
42.0	141.0
43.0	148.0
44.0	154.0
45.0	138.0
46.0	119.0
47.0	138.0
48.0	102.0
49.0	131.0
50.0	7473.0
