#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	6.9145295008401156E-6
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	6.9145295008401156E-6
14.0	0.0
15.0	0.0
16.0	6.9145295008401156E-6
17.0	0.0
18.0	6.9145295008401156E-6
19.0	0.0
20.0	1.3829059001680231E-5
21.0	0.0
22.0	0.0
23.0	6.9145295008401156E-6
24.0	0.0
25.0	5.5316236006720924E-5
26.0	6.084785960739302E-4
27.0	0.004383811703532633
28.0	0.00417637581850743
29.0	0.005759803074199816
30.0	0.011872247152942477
31.0	0.015191221313345734
32.0	0.020771246620523705
33.0	0.03419234838165437
34.0	0.054590210409132714
35.0	0.06832246599780117
36.0	0.08784909730817368
37.0	0.10068937859123377
38.0	0.08632790081798883
39.0	0.07805120900548324
40.0	0.06908997877239442
41.0	0.06614438920503654
42.0	0.056636911141381384
43.0	0.0415908949475533
44.0	0.030430844333197347
45.0	0.02419393872343956
46.0	0.023668434481375716
47.0	0.023585460127365634
48.0	0.024256169488947123
49.0	0.01746610151912213
50.0	0.01633903321048519
51.0	0.014651888012280205
52.0	0.009950007951708927
53.0	0.006001811606729222
54.0	0.0025791195038133634
55.0	4.978461240604884E-4
56.0	1.3829059001680231E-5
57.0	6.9145295008401156E-6
58.0	0.0
59.0	0.0
60.0	0.0
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	6.9145295008401156E-6
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
