#Duplication rate	Coverage
1.0	4966.0
2.0	2651.0
3.0	1676.0
4.0	1186.0
5.0	802.0
6.0	623.0
7.0	518.0
8.0	435.0
9.0	355.0
10.0	305.0
11.0	295.0
12.0	245.0
13.0	245.0
14.0	181.0
15.0	167.0
16.0	155.0
17.0	108.0
18.0	124.0
19.0	123.0
20.0	93.0
21.0	82.0
22.0	88.0
23.0	59.0
24.0	61.0
25.0	69.0
26.0	54.0
27.0	53.0
28.0	60.0
29.0	49.0
30.0	49.0
31.0	45.0
32.0	32.0
33.0	46.0
34.0	38.0
35.0	43.0
36.0	27.0
37.0	28.0
38.0	28.0
39.0	25.0
40.0	26.0
41.0	17.0
42.0	27.0
43.0	24.0
44.0	28.0
45.0	18.0
46.0	17.0
47.0	21.0
48.0	15.0
49.0	17.0
50.0	378.0
