#Coverage	Number of genomic locations
0.0	73.0
1.0	81.0
2.0	117.0
3.0	228.0
4.0	768.0
5.0	1031.0
6.0	1309.0
7.0	1571.0
8.0	1789.0
9.0	1539.0
10.0	1561.0
11.0	1683.0
12.0	1651.0
13.0	1628.0
14.0	1454.0
15.0	1538.0
16.0	1794.0
17.0	1478.0
18.0	1270.0
19.0	1267.0
20.0	1167.0
21.0	935.0
22.0	867.0
23.0	653.0
24.0	502.0
25.0	445.0
26.0	306.0
27.0	234.0
28.0	257.0
29.0	180.0
30.0	86.0
31.0	88.0
32.0	123.0
33.0	99.0
34.0	40.0
35.0	30.0
36.0	18.0
37.0	4.0
38.0	5.0
40.0	1.0
47.0	1.0
54.0	1.0
56.0	1.0
61.0	1.0
72.0	2.0
79.0	1.0
81.0	1.0
94.0	1.0
103.0	1.0
124.0	1.0
138.0	1.0
140.0	1.0
141.0	1.0
142.0	1.0
144.0	2.0
147.0	2.0
149.0	1.0
155.0	2.0
158.0	1.0
161.0	1.0
163.0	1.0
164.0	1.0
167.0	1.0
168.0	1.0
169.0	1.0
170.0	4.0
