#Coverage (X)	Coverage
1.0	99.86289001103569
2.0	99.11045714476808
3.0	98.89977594221315
4.0	98.79610741397184
5.0	98.65565327893522
6.0	98.64896498679062
7.0	98.34130354813898
8.0	97.99351235661973
9.0	97.7694545697756
10.0	97.7527338394141
11.0	97.65909774938969
12.0	96.9334180517005
13.0	96.48195833193994
14.0	96.06059592683009
15.0	95.12089088051366
16.0	94.51560044142728
17.0	93.70631709193057
18.0	92.2716784269137
19.0	91.23833729057286
20.0	90.79022171688459
21.0	90.46918369394375
22.0	89.76691301876066
23.0	88.6332475002508
24.0	87.0013042169682
25.0	85.67033408019262
26.0	85.16536802327525
27.0	83.64712570645085
28.0	82.16232485034946
29.0	80.47353108383774
30.0	78.83824365448282
31.0	77.05915794401899
32.0	75.64124000936361
33.0	74.17650402969602
34.0	71.77875129585661
35.0	70.34745677691203
36.0	69.4411931913186
37.0	68.18379426813364
38.0	66.80935023241815
39.0	65.29445206166605
40.0	64.32130555462663
41.0	63.16088686753837
42.0	61.19118483095342
43.0	59.19472962579005
44.0	56.5160686218774
45.0	54.32230879844831
46.0	52.880981841286825
47.0	51.44299903019764
48.0	50.533391298531924
49.0	49.28602481356386
50.0	48.31622245259673
51.0	46.222787011336656
