#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	7.084159818645509E-6
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	7.084159818645509E-6
15.0	0.0
16.0	0.0
17.0	0.0
18.0	7.084159818645509E-6
19.0	0.0
20.0	1.4168319637291018E-5
21.0	7.084159818645509E-6
22.0	7.084159818645509E-6
23.0	7.084159818645509E-6
24.0	0.0
25.0	2.1252479455936527E-5
26.0	2.196089543780108E-4
27.0	0.003003683763105696
28.0	0.003513743270048172
29.0	0.005844431850382545
30.0	0.010902521960895436
31.0	0.013601586851799376
32.0	0.022024652876168886
33.0	0.03466987815245112
34.0	0.055731085293284216
35.0	0.07026069708132615
36.0	0.09076933975630488
37.0	0.09856191555681497
38.0	0.08369226409747804
39.0	0.07652309436100879
40.0	0.07031028620005668
41.0	0.0656418248795693
42.0	0.057402947010484554
43.0	0.0444105979030887
44.0	0.028945877018985544
45.0	0.023661093794275997
46.0	0.024284499858316808
47.0	0.02583593085860017
48.0	0.024929158401813548
49.0	0.018673845281949562
50.0	0.01670444885236611
51.0	0.013984131482006234
52.0	0.008833947293850949
53.0	0.005575233777274015
54.0	0.0013318220459053556
55.0	2.8336639274582036E-5
56.0	0.0
57.0	0.0
58.0	2.8336639274582036E-5
59.0	0.0
60.0	7.084159818645509E-6
61.0	0.0
62.0	7.084159818645509E-6
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	7.084159818645509E-6
