#Duplication rate	Coverage
1.0	2887.0
2.0	1383.0
3.0	854.0
4.0	594.0
5.0	456.0
6.0	358.0
7.0	290.0
8.0	219.0
9.0	193.0
10.0	176.0
11.0	150.0
12.0	130.0
13.0	108.0
14.0	92.0
15.0	86.0
16.0	78.0
17.0	83.0
18.0	68.0
19.0	55.0
20.0	68.0
21.0	49.0
22.0	51.0
23.0	50.0
24.0	39.0
25.0	39.0
26.0	26.0
27.0	27.0
28.0	22.0
29.0	33.0
30.0	25.0
31.0	24.0
32.0	24.0
33.0	31.0
34.0	18.0
35.0	25.0
36.0	20.0
37.0	12.0
38.0	15.0
39.0	14.0
40.0	12.0
41.0	14.0
42.0	14.0
43.0	15.0
44.0	16.0
45.0	14.0
46.0	25.0
47.0	8.0
48.0	16.0
49.0	12.0
50.0	395.0
