#Duplication rate	Coverage
1.0	886.0
2.0	702.0
3.0	524.0
4.0	485.0
5.0	435.0
6.0	403.0
7.0	377.0
8.0	353.0
9.0	340.0
10.0	306.0
11.0	310.0
12.0	264.0
13.0	270.0
14.0	299.0
15.0	236.0
16.0	244.0
17.0	227.0
18.0	191.0
19.0	232.0
20.0	206.0
21.0	184.0
22.0	201.0
23.0	170.0
24.0	178.0
25.0	163.0
26.0	186.0
27.0	142.0
28.0	143.0
29.0	165.0
30.0	162.0
31.0	148.0
32.0	132.0
33.0	136.0
34.0	122.0
35.0	129.0
36.0	151.0
37.0	130.0
38.0	132.0
39.0	114.0
40.0	114.0
41.0	119.0
42.0	113.0
43.0	122.0
44.0	130.0
45.0	134.0
46.0	97.0
47.0	111.0
48.0	102.0
49.0	90.0
50.0	16066.0
