#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	1.1261007634963177E-4
21.0	6.756604580977906E-5
22.0	1.8017612215941083E-4
23.0	7.432265039075697E-4
24.0	0.0031530821377896896
25.0	0.003761176550077701
26.0	0.001846805252133961
27.0	0.007882705344474224
28.0	0.008918718046890836
29.0	0.006125988153419968
30.0	0.01797256818540123
31.0	0.03756672147023715
32.0	0.04139546406612464
33.0	0.0383775140199545
34.0	0.07125965631404699
35.0	0.06952546113826266
36.0	0.0582869755185694
37.0	0.07121461228350713
38.0	0.08423233710952456
39.0	0.07423256232967726
40.0	0.0403369293484381
41.0	0.07425508434494718
42.0	0.059998648679083805
43.0	0.03810724983671539
44.0	0.03903065246278237
45.0	0.04047206144005766
46.0	0.030179500461701314
47.0	0.015450102475169479
48.0	0.020652688002522467
49.0	0.012184410261030157
50.0	0.01117091957388347
51.0	0.005765635909101147
52.0	0.004954843359383799
53.0	0.0037611765500777015
54.0	0.002207157496452783
55.0	0.0012837548703858023
56.0	0.0022071574964527825
57.0	6.756604580977906E-4
58.0	1.5765410688948448E-4
59.0	2.026981374293372E-4
60.0	4.504403053985271E-5
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	2.2522015269926354E-5
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	2.2522015269926354E-5
