#Coverage	Number of genomic locations
1.0	17.0
2.0	11.0
3.0	1.0
4.0	1.0
32.0	1.0
34.0	1.0
35.0	3.0
36.0	3.0
37.0	10.0
38.0	15.0
39.0	16.0
40.0	23.0
41.0	23.0
42.0	31.0
43.0	39.0
44.0	43.0
45.0	23.0
46.0	26.0
47.0	16.0
48.0	21.0
49.0	30.0
50.0	37.0
51.0	25.0
52.0	36.0
53.0	33.0
54.0	32.0
55.0	38.0
56.0	29.0
57.0	29.0
58.0	12.0
59.0	8.0
60.0	8.0
61.0	17.0
62.0	17.0
63.0	24.0
64.0	27.0
65.0	61.0
66.0	48.0
67.0	45.0
68.0	45.0
69.0	20.0
70.0	20.0
71.0	24.0
72.0	24.0
73.0	22.0
74.0	39.0
75.0	26.0
76.0	17.0
77.0	24.0
78.0	28.0
79.0	40.0
80.0	18.0
81.0	25.0
82.0	24.0
83.0	14.0
84.0	24.0
85.0	22.0
86.0	17.0
87.0	26.0
88.0	13.0
89.0	16.0
90.0	12.0
91.0	14.0
92.0	7.0
93.0	4.0
94.0	6.0
95.0	22.0
96.0	27.0
97.0	25.0
98.0	30.0
99.0	18.0
100.0	19.0
101.0	13.0
102.0	22.0
103.0	19.0
104.0	23.0
105.0	16.0
106.0	14.0
107.0	8.0
108.0	15.0
109.0	6.0
110.0	13.0
111.0	9.0
112.0	5.0
113.0	10.0
114.0	17.0
115.0	12.0
116.0	12.0
117.0	17.0
118.0	31.0
119.0	36.0
120.0	46.0
121.0	38.0
122.0	23.0
123.0	22.0
124.0	18.0
125.0	32.0
126.0	15.0
127.0	35.0
128.0	32.0
129.0	27.0
130.0	26.0
131.0	30.0
132.0	20.0
133.0	23.0
134.0	19.0
135.0	17.0
136.0	30.0
137.0	26.0
138.0	30.0
139.0	20.0
140.0	20.0
141.0	9.0
142.0	14.0
143.0	15.0
144.0	10.0
145.0	7.0
146.0	20.0
147.0	11.0
148.0	10.0
149.0	15.0
150.0	20.0
151.0	16.0
152.0	13.0
153.0	11.0
154.0	7.0
155.0	3.0
156.0	13.0
157.0	6.0
158.0	11.0
159.0	17.0
160.0	28.0
161.0	29.0
162.0	23.0
163.0	26.0
164.0	31.0
165.0	28.0
166.0	18.0
167.0	15.0
168.0	29.0
169.0	24.0
170.0	28.0
171.0	9.0
172.0	15.0
173.0	17.0
174.0	21.0
175.0	22.0
176.0	37.0
177.0	30.0
178.0	26.0
179.0	20.0
180.0	11.0
181.0	15.0
182.0	16.0
183.0	25.0
184.0	20.0
185.0	17.0
186.0	21.0
187.0	16.0
188.0	15.0
189.0	15.0
190.0	13.0
191.0	14.0
192.0	14.0
193.0	9.0
194.0	12.0
195.0	13.0
196.0	8.0
197.0	6.0
198.0	1.0
199.0	7.0
200.0	4.0
201.0	6.0
202.0	7.0
203.0	6.0
204.0	13.0
205.0	10.0
206.0	3.0
207.0	6.0
208.0	7.0
209.0	8.0
210.0	9.0
211.0	7.0
212.0	13.0
213.0	3.0
214.0	13.0
215.0	5.0
216.0	14.0
217.0	7.0
218.0	4.0
219.0	5.0
220.0	15.0
221.0	6.0
222.0	12.0
223.0	8.0
224.0	10.0
225.0	7.0
226.0	9.0
227.0	11.0
228.0	15.0
229.0	7.0
230.0	14.0
231.0	19.0
232.0	14.0
233.0	23.0
234.0	18.0
235.0	12.0
236.0	14.0
237.0	13.0
238.0	24.0
239.0	16.0
240.0	23.0
241.0	28.0
242.0	17.0
243.0	20.0
244.0	15.0
245.0	13.0
246.0	8.0
247.0	16.0
248.0	12.0
249.0	6.0
250.0	20.0
251.0	10.0
252.0	6.0
253.0	6.0
254.0	7.0
255.0	8.0
256.0	10.0
257.0	13.0
258.0	14.0
259.0	11.0
260.0	13.0
261.0	11.0
262.0	8.0
263.0	10.0
264.0	10.0
265.0	10.0
266.0	7.0
267.0	9.0
268.0	8.0
269.0	9.0
270.0	8.0
271.0	10.0
272.0	8.0
273.0	12.0
274.0	9.0
275.0	11.0
276.0	13.0
277.0	11.0
278.0	10.0
279.0	14.0
280.0	10.0
281.0	22.0
282.0	6.0
283.0	13.0
284.0	16.0
285.0	7.0
286.0	16.0
287.0	15.0
288.0	12.0
289.0	19.0
290.0	19.0
291.0	13.0
292.0	11.0
293.0	15.0
294.0	14.0
295.0	21.0
296.0	11.0
297.0	11.0
298.0	12.0
299.0	20.0
300.0	16.0
301.0	16.0
302.0	12.0
303.0	13.0
304.0	12.0
305.0	12.0
306.0	7.0
307.0	17.0
308.0	6.0
309.0	15.0
310.0	8.0
311.0	13.0
312.0	5.0
313.0	9.0
314.0	13.0
315.0	15.0
316.0	11.0
317.0	11.0
318.0	13.0
319.0	14.0
320.0	13.0
321.0	12.0
322.0	14.0
323.0	16.0
324.0	14.0
325.0	14.0
326.0	19.0
327.0	18.0
328.0	7.0
329.0	7.0
330.0	15.0
331.0	12.0
332.0	9.0
333.0	5.0
334.0	9.0
335.0	10.0
336.0	18.0
337.0	10.0
338.0	11.0
339.0	14.0
340.0	5.0
341.0	8.0
342.0	10.0
343.0	7.0
344.0	14.0
345.0	11.0
346.0	7.0
347.0	5.0
348.0	8.0
349.0	6.0
350.0	8.0
351.0	13.0
352.0	20.0
353.0	21.0
354.0	13.0
355.0	14.0
356.0	13.0
357.0	14.0
358.0	7.0
359.0	16.0
360.0	10.0
361.0	9.0
362.0	9.0
363.0	7.0
364.0	12.0
365.0	17.0
366.0	11.0
367.0	14.0
368.0	11.0
369.0	9.0
370.0	8.0
371.0	9.0
372.0	9.0
373.0	6.0
374.0	6.0
375.0	5.0
376.0	7.0
377.0	10.0
378.0	12.0
379.0	8.0
380.0	6.0
381.0	11.0
382.0	8.0
383.0	11.0
384.0	10.0
385.0	15.0
386.0	12.0
387.0	11.0
388.0	8.0
389.0	16.0
390.0	9.0
391.0	9.0
392.0	10.0
393.0	3.0
394.0	5.0
395.0	11.0
396.0	8.0
397.0	13.0
398.0	13.0
399.0	14.0
400.0	8.0
401.0	13.0
402.0	14.0
403.0	13.0
404.0	9.0
405.0	13.0
406.0	6.0
407.0	13.0
408.0	8.0
409.0	3.0
410.0	17.0
411.0	7.0
412.0	3.0
413.0	3.0
414.0	9.0
415.0	6.0
416.0	17.0
417.0	8.0
418.0	14.0
419.0	14.0
420.0	10.0
421.0	9.0
422.0	5.0
423.0	3.0
424.0	7.0
425.0	6.0
426.0	4.0
427.0	3.0
428.0	5.0
429.0	7.0
430.0	8.0
431.0	11.0
432.0	8.0
433.0	17.0
434.0	9.0
435.0	13.0
436.0	8.0
437.0	7.0
438.0	10.0
439.0	11.0
440.0	3.0
441.0	7.0
442.0	11.0
443.0	6.0
444.0	8.0
445.0	11.0
446.0	8.0
447.0	8.0
448.0	6.0
449.0	12.0
450.0	7.0
451.0	6.0
452.0	7.0
453.0	5.0
454.0	3.0
455.0	3.0
456.0	6.0
457.0	1.0
458.0	4.0
459.0	5.0
460.0	5.0
461.0	9.0
462.0	10.0
463.0	11.0
464.0	6.0
465.0	7.0
466.0	14.0
467.0	4.0
468.0	9.0
469.0	13.0
470.0	8.0
471.0	10.0
472.0	10.0
473.0	10.0
474.0	4.0
475.0	7.0
476.0	7.0
477.0	7.0
478.0	5.0
479.0	9.0
480.0	9.0
481.0	4.0
482.0	5.0
483.0	5.0
484.0	3.0
485.0	3.0
486.0	10.0
487.0	5.0
488.0	6.0
489.0	3.0
490.0	4.0
491.0	2.0
492.0	2.0
493.0	1.0
495.0	5.0
496.0	3.0
497.0	1.0
498.0	2.0
499.0	6.0
