#Duplication rate	Coverage
1.0	4483.0
2.0	2132.0
3.0	1317.0
4.0	831.0
5.0	603.0
6.0	421.0
7.0	338.0
8.0	275.0
9.0	191.0
10.0	172.0
11.0	139.0
12.0	130.0
13.0	114.0
14.0	83.0
15.0	61.0
16.0	70.0
17.0	58.0
18.0	40.0
19.0	39.0
20.0	39.0
21.0	30.0
22.0	29.0
23.0	30.0
24.0	25.0
25.0	25.0
26.0	16.0
27.0	19.0
28.0	13.0
29.0	14.0
30.0	9.0
31.0	12.0
32.0	10.0
33.0	13.0
34.0	8.0
35.0	10.0
36.0	3.0
37.0	7.0
38.0	4.0
39.0	10.0
40.0	5.0
41.0	4.0
42.0	2.0
43.0	6.0
44.0	2.0
45.0	4.0
46.0	4.0
47.0	4.0
48.0	5.0
49.0	3.0
50.0	52.0
