#Duplication rate	Coverage
1.0	738.0
2.0	803.0
3.0	652.0
4.0	728.0
5.0	686.0
6.0	737.0
7.0	691.0
8.0	753.0
9.0	766.0
10.0	747.0
11.0	748.0
12.0	776.0
13.0	740.0
14.0	757.0
15.0	679.0
16.0	716.0
17.0	726.0
18.0	741.0
19.0	648.0
20.0	602.0
21.0	616.0
22.0	606.0
23.0	525.0
24.0	553.0
25.0	561.0
26.0	558.0
27.0	465.0
28.0	472.0
29.0	422.0
30.0	403.0
31.0	420.0
32.0	408.0
33.0	377.0
34.0	355.0
35.0	324.0
36.0	293.0
37.0	291.0
38.0	264.0
39.0	301.0
40.0	270.0
41.0	239.0
42.0	267.0
43.0	227.0
44.0	213.0
45.0	178.0
46.0	160.0
47.0	169.0
48.0	170.0
49.0	160.0
50.0	3888.0
