#Duplication rate	Coverage
1.0	1504.0
2.0	1764.0
3.0	1265.0
4.0	1591.0
5.0	1148.0
6.0	1380.0
7.0	1109.0
8.0	1158.0
9.0	973.0
10.0	1090.0
11.0	814.0
12.0	901.0
13.0	809.0
14.0	823.0
15.0	687.0
16.0	639.0
17.0	598.0
18.0	545.0
19.0	471.0
20.0	433.0
21.0	433.0
22.0	403.0
23.0	344.0
24.0	310.0
25.0	308.0
26.0	272.0
27.0	221.0
28.0	202.0
29.0	190.0
30.0	177.0
31.0	158.0
32.0	153.0
33.0	136.0
34.0	116.0
35.0	97.0
36.0	121.0
37.0	85.0
38.0	88.0
39.0	78.0
40.0	82.0
41.0	72.0
42.0	65.0
43.0	73.0
44.0	49.0
45.0	43.0
46.0	56.0
47.0	38.0
48.0	39.0
49.0	50.0
50.0	1455.0
