#Duplication rate	Coverage
1.0	3745.0
2.0	2172.0
3.0	1287.0
4.0	1019.0
5.0	751.0
6.0	647.0
7.0	475.0
8.0	445.0
9.0	341.0
10.0	297.0
11.0	250.0
12.0	224.0
13.0	212.0
14.0	170.0
15.0	156.0
16.0	159.0
17.0	127.0
18.0	116.0
19.0	88.0
20.0	80.0
21.0	65.0
22.0	71.0
23.0	59.0
24.0	65.0
25.0	72.0
26.0	54.0
27.0	54.0
28.0	48.0
29.0	39.0
30.0	46.0
31.0	25.0
32.0	26.0
33.0	37.0
34.0	25.0
35.0	18.0
36.0	28.0
37.0	24.0
38.0	19.0
39.0	8.0
40.0	26.0
41.0	17.0
42.0	23.0
43.0	14.0
44.0	15.0
45.0	9.0
46.0	16.0
47.0	8.0
48.0	12.0
49.0	10.0
50.0	128.0
