#Coverage (X)	Coverage
1.0	99.9799351235662
2.0	99.93311707855399
3.0	99.899675617831
4.0	99.899675617831
5.0	99.899675617831
6.0	99.899675617831
7.0	99.899675617831
8.0	99.899675617831
9.0	99.899675617831
10.0	99.899675617831
11.0	99.899675617831
12.0	99.899675617831
13.0	99.89633147175869
14.0	99.89633147175869
15.0	99.89298732568639
16.0	99.88629903354179
17.0	99.87292244925258
18.0	99.81607196602347
19.0	99.77259806708356
20.0	99.71909172992676
21.0	99.68565026920376
22.0	99.66892953884226
23.0	99.66558539276996
24.0	99.66224124669766
25.0	99.65220880848075
26.0	99.64217637026385
27.0	99.64217637026385
28.0	99.63214393204696
29.0	99.60873490954084
30.0	99.58532588703474
31.0	99.56526101060095
32.0	99.55188442631174
33.0	99.54854028023944
34.0	99.54185198809483
35.0	99.53850784202254
36.0	99.53516369595025
37.0	99.53181954987794
38.0	99.53181954987794
39.0	99.52513125773334
40.0	99.52513125773334
41.0	99.51509881951644
42.0	99.50506638129954
43.0	99.49503394308263
44.0	99.48165735879343
45.0	99.45824833628733
46.0	99.42815102163662
47.0	99.38133297662442
48.0	99.32448249339531
49.0	99.2642878640939
50.0	99.187372504431
51.0	99.16061933585259
