#Coverage	Number of genomic locations
0.0	6.0
1.0	1.0
2.0	16.0
3.0	5.0
4.0	5.0
5.0	8.0
6.0	22.0
7.0	19.0
8.0	10.0
9.0	5.0
10.0	2.0
12.0	1.0
13.0	2.0
15.0	5.0
16.0	1.0
17.0	2.0
18.0	4.0
19.0	4.0
20.0	6.0
21.0	14.0
22.0	17.0
23.0	17.0
24.0	21.0
25.0	24.0
26.0	11.0
27.0	14.0
28.0	13.0
31.0	1.0
32.0	3.0
33.0	1.0
34.0	1.0
35.0	6.0
36.0	2.0
37.0	1.0
38.0	1.0
40.0	1.0
41.0	5.0
42.0	16.0
43.0	4.0
44.0	3.0
45.0	14.0
46.0	16.0
47.0	16.0
48.0	15.0
49.0	16.0
50.0	8.0
51.0	10.0
52.0	10.0
53.0	3.0
54.0	21.0
55.0	14.0
56.0	25.0
57.0	54.0
58.0	70.0
59.0	82.0
60.0	66.0
61.0	50.0
62.0	55.0
63.0	47.0
64.0	55.0
65.0	94.0
66.0	77.0
67.0	66.0
68.0	123.0
69.0	108.0
70.0	129.0
71.0	111.0
72.0	113.0
73.0	142.0
74.0	108.0
75.0	94.0
76.0	93.0
77.0	96.0
78.0	90.0
79.0	111.0
80.0	135.0
81.0	150.0
82.0	192.0
83.0	190.0
84.0	213.0
85.0	177.0
86.0	224.0
87.0	266.0
88.0	306.0
89.0	280.0
90.0	194.0
91.0	193.0
92.0	181.0
93.0	235.0
94.0	191.0
95.0	231.0
96.0	164.0
97.0	173.0
98.0	166.0
99.0	200.0
100.0	223.0
101.0	201.0
102.0	218.0
103.0	233.0
104.0	241.0
105.0	282.0
106.0	307.0
107.0	182.0
108.0	222.0
109.0	238.0
110.0	295.0
111.0	251.0
112.0	259.0
113.0	246.0
114.0	257.0
115.0	318.0
116.0	337.0
117.0	335.0
118.0	352.0
119.0	324.0
120.0	275.0
121.0	275.0
122.0	265.0
123.0	331.0
124.0	321.0
125.0	298.0
126.0	286.0
127.0	378.0
128.0	316.0
129.0	316.0
130.0	355.0
131.0	316.0
132.0	297.0
133.0	280.0
134.0	293.0
135.0	251.0
136.0	274.0
137.0	260.0
138.0	260.0
139.0	256.0
140.0	277.0
141.0	247.0
142.0	257.0
143.0	263.0
144.0	265.0
145.0	280.0
146.0	242.0
147.0	237.0
148.0	266.0
149.0	311.0
150.0	208.0
151.0	215.0
152.0	194.0
153.0	184.0
154.0	244.0
155.0	235.0
156.0	157.0
157.0	172.0
158.0	226.0
159.0	186.0
160.0	184.0
161.0	171.0
162.0	175.0
163.0	157.0
164.0	174.0
165.0	193.0
166.0	189.0
167.0	161.0
168.0	182.0
169.0	157.0
170.0	197.0
171.0	166.0
172.0	179.0
173.0	168.0
174.0	159.0
175.0	149.0
176.0	93.0
177.0	133.0
178.0	160.0
179.0	149.0
180.0	146.0
181.0	158.0
182.0	153.0
183.0	153.0
184.0	115.0
185.0	122.0
186.0	89.0
187.0	112.0
188.0	107.0
189.0	84.0
190.0	74.0
191.0	68.0
192.0	75.0
193.0	65.0
194.0	67.0
195.0	59.0
196.0	49.0
197.0	56.0
198.0	76.0
199.0	73.0
200.0	67.0
201.0	62.0
202.0	72.0
203.0	41.0
204.0	54.0
205.0	79.0
206.0	47.0
207.0	48.0
208.0	57.0
209.0	43.0
210.0	55.0
211.0	62.0
212.0	72.0
213.0	54.0
214.0	47.0
215.0	36.0
216.0	52.0
217.0	39.0
218.0	49.0
219.0	50.0
220.0	35.0
221.0	26.0
222.0	39.0
223.0	37.0
224.0	22.0
225.0	37.0
226.0	34.0
227.0	22.0
228.0	23.0
229.0	27.0
230.0	23.0
231.0	19.0
232.0	19.0
233.0	21.0
234.0	16.0
235.0	14.0
236.0	13.0
237.0	14.0
238.0	14.0
239.0	17.0
240.0	18.0
241.0	9.0
242.0	13.0
243.0	10.0
244.0	20.0
245.0	17.0
246.0	16.0
247.0	19.0
248.0	12.0
249.0	16.0
250.0	6.0
251.0	5.0
252.0	7.0
253.0	6.0
254.0	6.0
255.0	4.0
256.0	5.0
257.0	3.0
258.0	1.0
259.0	5.0
260.0	4.0
261.0	4.0
262.0	2.0
263.0	2.0
264.0	8.0
265.0	3.0
266.0	11.0
267.0	9.0
268.0	7.0
269.0	3.0
270.0	4.0
271.0	4.0
272.0	8.0
273.0	2.0
274.0	4.0
275.0	4.0
276.0	5.0
277.0	11.0
278.0	12.0
279.0	5.0
280.0	4.0
281.0	1.0
282.0	9.0
283.0	2.0
284.0	6.0
285.0	2.0
286.0	10.0
287.0	6.0
288.0	9.0
289.0	3.0
290.0	3.0
291.0	2.0
292.0	2.0
293.0	2.0
294.0	1.0
295.0	7.0
296.0	2.0
297.0	4.0
298.0	7.0
299.0	4.0
300.0	9.0
301.0	5.0
302.0	1.0
303.0	2.0
304.0	10.0
305.0	11.0
306.0	12.0
307.0	7.0
308.0	9.0
309.0	10.0
310.0	11.0
311.0	7.0
312.0	3.0
313.0	2.0
314.0	7.0
315.0	15.0
316.0	3.0
317.0	4.0
318.0	8.0
319.0	10.0
320.0	9.0
321.0	16.0
322.0	12.0
323.0	3.0
324.0	7.0
325.0	5.0
326.0	8.0
327.0	11.0
328.0	21.0
329.0	13.0
330.0	14.0
331.0	7.0
332.0	6.0
333.0	1.0
334.0	6.0
335.0	5.0
339.0	1.0
340.0	1.0
341.0	1.0
343.0	2.0
347.0	2.0
348.0	2.0
