#Coverage (X)	Coverage
1.0	99.80603952780658
2.0	99.80269538173427
3.0	98.50851085175401
4.0	98.25435575025917
5.0	97.82630505300472
6.0	97.30461826572585
7.0	96.32478346654182
8.0	96.1441995786376
9.0	95.44192890345451
10.0	95.23124770089957
11.0	94.98378089154934
12.0	94.85001504865733
13.0	94.67611945289771
14.0	94.33836069959536
15.0	93.65281075477377
16.0	93.41537638364044
17.0	93.0475203156874
18.0	92.83015082098785
19.0	92.26164598869678
20.0	92.15128916831087
21.0	91.91385479717754
22.0	91.72992676320102
23.0	91.29184362772966
24.0	91.02765608801792
25.0	90.8069424472461
26.0	90.51934588502826
27.0	90.1247366484968
28.0	89.73681570410996
29.0	89.17165501789118
30.0	88.70681871384141
31.0	87.88415878005551
32.0	87.27552419489683
33.0	86.72039594689497
34.0	86.35253987894191
35.0	85.84757382202454
36.0	85.5198475069391
37.0	84.96137511286493
38.0	84.41627930307996
39.0	83.81098886399359
40.0	83.41303548138983
41.0	82.83784235695416
42.0	82.36966190683209
43.0	81.98508510851754
44.0	81.63729391699829
45.0	81.14570444437012
46.0	80.71096545497107
47.0	80.1157074541016
48.0	79.58398822860582
49.0	79.17265826171287
50.0	78.41688124937298
51.0	77.95538909139552
