#Duplication rate	Coverage
1.0	952.0
2.0	775.0
3.0	648.0
4.0	550.0
5.0	486.0
6.0	423.0
7.0	372.0
8.0	371.0
9.0	363.0
10.0	344.0
11.0	341.0
12.0	296.0
13.0	296.0
14.0	266.0
15.0	284.0
16.0	247.0
17.0	231.0
18.0	248.0
19.0	216.0
20.0	182.0
21.0	211.0
22.0	186.0
23.0	182.0
24.0	189.0
25.0	174.0
26.0	175.0
27.0	167.0
28.0	170.0
29.0	141.0
30.0	141.0
31.0	125.0
32.0	155.0
33.0	136.0
34.0	146.0
35.0	143.0
36.0	150.0
37.0	121.0
38.0	132.0
39.0	114.0
40.0	129.0
41.0	124.0
42.0	124.0
43.0	115.0
44.0	113.0
45.0	87.0
46.0	115.0
47.0	97.0
48.0	114.0
49.0	119.0
50.0	15758.0
