#Duplication rate	Coverage
1.0	1261.0
2.0	1233.0
3.0	1130.0
4.0	932.0
5.0	913.0
6.0	853.0
7.0	743.0
8.0	710.0
9.0	716.0
10.0	636.0
11.0	569.0
12.0	561.0
13.0	512.0
14.0	515.0
15.0	493.0
16.0	485.0
17.0	433.0
18.0	399.0
19.0	406.0
20.0	367.0
21.0	396.0
22.0	356.0
23.0	355.0
24.0	305.0
25.0	290.0
26.0	273.0
27.0	283.0
28.0	228.0
29.0	241.0
30.0	227.0
31.0	241.0
32.0	221.0
33.0	224.0
34.0	197.0
35.0	164.0
36.0	181.0
37.0	195.0
38.0	155.0
39.0	180.0
40.0	150.0
41.0	151.0
42.0	161.0
43.0	151.0
44.0	113.0
45.0	143.0
46.0	129.0
47.0	139.0
48.0	148.0
49.0	122.0
50.0	9043.0
