#Duplication rate	Coverage
1.0	2519.0
2.0	1909.0
3.0	1561.0
4.0	1246.0
5.0	1032.0
6.0	897.0
7.0	833.0
8.0	696.0
9.0	677.0
10.0	596.0
11.0	561.0
12.0	515.0
13.0	469.0
14.0	426.0
15.0	402.0
16.0	393.0
17.0	372.0
18.0	347.0
19.0	343.0
20.0	348.0
21.0	284.0
22.0	266.0
23.0	286.0
24.0	275.0
25.0	218.0
26.0	210.0
27.0	210.0
28.0	192.0
29.0	229.0
30.0	208.0
31.0	183.0
32.0	193.0
33.0	158.0
34.0	173.0
35.0	158.0
36.0	143.0
37.0	145.0
38.0	148.0
39.0	146.0
40.0	136.0
41.0	122.0
42.0	111.0
43.0	135.0
44.0	110.0
45.0	110.0
46.0	105.0
47.0	98.0
48.0	99.0
49.0	94.0
50.0	4914.0
