#Duplication rate	Coverage
1.0	994.0
2.0	1180.0
3.0	981.0
4.0	1174.0
5.0	1055.0
6.0	1200.0
7.0	1127.0
8.0	1193.0
9.0	1145.0
10.0	1143.0
11.0	1066.0
12.0	973.0
13.0	1008.0
14.0	931.0
15.0	911.0
16.0	827.0
17.0	855.0
18.0	695.0
19.0	649.0
20.0	647.0
21.0	568.0
22.0	533.0
23.0	480.0
24.0	430.0
25.0	420.0
26.0	391.0
27.0	391.0
28.0	350.0
29.0	302.0
30.0	264.0
31.0	264.0
32.0	240.0
33.0	222.0
34.0	174.0
35.0	187.0
36.0	180.0
37.0	145.0
38.0	136.0
39.0	115.0
40.0	118.0
41.0	110.0
42.0	107.0
43.0	88.0
44.0	79.0
45.0	87.0
46.0	77.0
47.0	69.0
48.0	80.0
49.0	56.0
50.0	1746.0
