#Duplication rate	Coverage
1.0	5321.0
2.0	3176.0
3.0	1941.0
4.0	1392.0
5.0	1014.0
6.0	759.0
7.0	630.0
8.0	474.0
9.0	340.0
10.0	312.0
11.0	258.0
12.0	224.0
13.0	185.0
14.0	152.0
15.0	133.0
16.0	109.0
17.0	102.0
18.0	92.0
19.0	83.0
20.0	73.0
21.0	66.0
22.0	74.0
23.0	62.0
24.0	59.0
25.0	50.0
26.0	45.0
27.0	46.0
28.0	35.0
29.0	36.0
30.0	46.0
31.0	35.0
32.0	23.0
33.0	26.0
34.0	36.0
35.0	29.0
36.0	23.0
37.0	31.0
38.0	23.0
39.0	19.0
40.0	31.0
41.0	25.0
42.0	24.0
43.0	24.0
44.0	14.0
45.0	15.0
46.0	23.0
47.0	26.0
48.0	16.0
49.0	20.0
50.0	616.0
