#Duplication rate	Coverage
1.0	1448.0
2.0	1100.0
3.0	854.0
4.0	741.0
5.0	637.0
6.0	534.0
7.0	503.0
8.0	439.0
9.0	395.0
10.0	426.0
11.0	340.0
12.0	312.0
13.0	294.0
14.0	276.0
15.0	225.0
16.0	232.0
17.0	247.0
18.0	209.0
19.0	218.0
20.0	218.0
21.0	191.0
22.0	169.0
23.0	164.0
24.0	180.0
25.0	177.0
26.0	178.0
27.0	155.0
28.0	169.0
29.0	153.0
30.0	151.0
31.0	144.0
32.0	152.0
33.0	113.0
34.0	135.0
35.0	125.0
36.0	138.0
37.0	115.0
38.0	114.0
39.0	112.0
40.0	104.0
41.0	128.0
42.0	100.0
43.0	109.0
44.0	115.0
45.0	100.0
46.0	98.0
47.0	91.0
48.0	77.0
49.0	111.0
50.0	11668.0
