#Duplication rate	Coverage
1.0	779.0
2.0	548.0
3.0	400.0
4.0	310.0
5.0	276.0
6.0	254.0
7.0	219.0
8.0	156.0
9.0	163.0
10.0	158.0
11.0	127.0
12.0	119.0
13.0	111.0
14.0	110.0
15.0	85.0
16.0	88.0
17.0	99.0
18.0	97.0
19.0	73.0
20.0	77.0
21.0	70.0
22.0	71.0
23.0	79.0
24.0	70.0
25.0	58.0
26.0	55.0
27.0	56.0
28.0	51.0
29.0	49.0
30.0	51.0
31.0	49.0
32.0	39.0
33.0	37.0
34.0	37.0
35.0	46.0
36.0	57.0
37.0	36.0
38.0	34.0
39.0	38.0
40.0	34.0
41.0	23.0
42.0	28.0
43.0	32.0
44.0	32.0
45.0	32.0
46.0	29.0
47.0	35.0
48.0	26.0
49.0	27.0
50.0	2953.0
