#Coverage	Number of genomic locations
0.0	41.0
1.0	75.0
2.0	136.0
3.0	282.0
4.0	102.0
5.0	236.0
6.0	215.0
7.0	83.0
8.0	338.0
9.0	89.0
10.0	215.0
11.0	82.0
12.0	368.0
13.0	110.0
14.0	316.0
15.0	303.0
16.0	195.0
17.0	419.0
18.0	346.0
19.0	382.0
20.0	395.0
21.0	466.0
22.0	302.0
23.0	370.0
24.0	485.0
25.0	561.0
26.0	526.0
27.0	424.0
28.0	650.0
29.0	456.0
30.0	621.0
31.0	474.0
32.0	487.0
33.0	618.0
34.0	837.0
35.0	488.0
36.0	586.0
37.0	494.0
38.0	542.0
39.0	416.0
40.0	421.0
41.0	629.0
42.0	499.0
43.0	539.0
44.0	365.0
45.0	312.0
46.0	469.0
47.0	460.0
48.0	619.0
49.0	564.0
50.0	439.0
51.0	546.0
52.0	349.0
53.0	418.0
54.0	334.0
55.0	385.0
56.0	469.0
57.0	404.0
58.0	261.0
59.0	204.0
60.0	337.0
61.0	324.0
62.0	250.0
63.0	259.0
64.0	346.0
65.0	232.0
66.0	262.0
67.0	153.0
68.0	128.0
69.0	158.0
70.0	146.0
71.0	153.0
72.0	208.0
73.0	198.0
74.0	110.0
75.0	116.0
76.0	69.0
77.0	87.0
78.0	65.0
79.0	64.0
80.0	115.0
81.0	74.0
82.0	36.0
83.0	87.0
84.0	109.0
85.0	100.0
86.0	96.0
87.0	105.0
88.0	47.0
89.0	39.0
90.0	41.0
91.0	43.0
92.0	47.0
93.0	42.0
94.0	31.0
95.0	35.0
96.0	72.0
97.0	34.0
98.0	58.0
99.0	58.0
100.0	43.0
101.0	64.0
102.0	55.0
103.0	70.0
104.0	33.0
105.0	27.0
106.0	58.0
107.0	42.0
108.0	20.0
109.0	21.0
110.0	30.0
111.0	16.0
112.0	42.0
113.0	61.0
114.0	57.0
115.0	25.0
116.0	30.0
117.0	16.0
118.0	39.0
119.0	28.0
120.0	35.0
121.0	46.0
122.0	27.0
123.0	29.0
124.0	31.0
125.0	37.0
126.0	37.0
127.0	30.0
128.0	5.0
129.0	16.0
130.0	4.0
131.0	11.0
132.0	37.0
133.0	34.0
134.0	33.0
135.0	13.0
136.0	28.0
137.0	36.0
138.0	29.0
139.0	12.0
140.0	23.0
141.0	23.0
142.0	30.0
143.0	24.0
144.0	26.0
145.0	14.0
146.0	12.0
147.0	10.0
148.0	3.0
149.0	6.0
150.0	18.0
151.0	10.0
152.0	9.0
153.0	1.0
155.0	6.0
156.0	3.0
157.0	10.0
158.0	1.0
159.0	7.0
160.0	13.0
161.0	12.0
162.0	18.0
163.0	15.0
164.0	7.0
165.0	15.0
166.0	29.0
167.0	2.0
168.0	8.0
169.0	4.0
170.0	2.0
171.0	5.0
172.0	9.0
173.0	9.0
174.0	1.0
176.0	1.0
180.0	7.0
181.0	6.0
753.0	1.0
3517.0	1.0
3643.0	1.0
3689.0	1.0
3720.0	1.0
3729.0	1.0
3739.0	1.0
3741.0	1.0
3747.0	2.0
3753.0	1.0
3760.0	1.0
3765.0	1.0
3772.0	1.0
3783.0	1.0
3840.0	1.0
3851.0	1.0
3887.0	1.0
3906.0	1.0
3915.0	1.0
3917.0	1.0
3919.0	1.0
3920.0	1.0
3921.0	3.0
3923.0	3.0
3924.0	5.0
3925.0	1.0
3927.0	5.0
3930.0	1.0
3932.0	1.0
3933.0	1.0
3935.0	1.0
3936.0	2.0
