#GC Content (%)	Sample
1.0	1.4266543617727965E-5
2.0	0.0
3.0	0.0
4.0	3.566635904431991E-6
5.0	8.02493078497198E-6
6.0	0.0
7.0	0.0
8.0	8.916589761079978E-7
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	8.916589761079978E-7
14.0	8.916589761079978E-7
15.0	2.6749769283239935E-6
16.0	0.0
17.0	3.566635904431991E-6
18.0	8.916589761079978E-7
19.0	0.0
20.0	1.7833179522159956E-6
21.0	8.916589761079978E-7
22.0	4.458294880539989E-6
23.0	5.349953856647987E-6
24.0	1.6941520546051958E-5
25.0	5.974115139923585E-5
26.0	4.8149584709831876E-4
27.0	0.0021381982247069783
28.0	0.0026277190025902693
29.0	0.003919732858970758
30.0	0.008000855992617063
31.0	0.012314702119027557
32.0	0.02122861690317921
33.0	0.028353863781258218
34.0	0.04544072474041577
35.0	0.05696720032456386
36.0	0.06933272700522958
37.0	0.07491718717259398
38.0	0.08870580157912804
39.0	0.11944396146249905
40.0	0.09630719435044874
41.0	0.06741655186557349
42.0	0.07840357376917623
43.0	0.04830116673577024
44.0	0.025130516582627806
45.0	0.02133561598031217
46.0	0.021599547037240138
47.0	0.022804178313962045
48.0	0.021005702159152213
49.0	0.0165117409195679
50.0	0.016333409124346304
51.0	0.0146606568851677
52.0	0.00793041493350453
53.0	0.00534460390279134
54.0	0.0024110458713960258
55.0	4.2799630853183895E-4
56.0	2.5858110307131934E-5
57.0	9.808248737187973E-6
58.0	7.133271808863982E-6
59.0	2.6749769283239935E-6
60.0	7.133271808863982E-6
61.0	8.916589761079978E-7
62.0	8.916589761079978E-7
63.0	2.6749769283239935E-6
64.0	0.0
65.0	0.0
66.0	0.0
67.0	7.133271808863982E-6
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	1.7833179522159956E-6
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	8.916589761079978E-7
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	1.1591566689403971E-5
