#Duplication rate	Coverage
1.0	4947.0
2.0	3079.0
3.0	2011.0
4.0	1479.0
5.0	1198.0
6.0	882.0
7.0	770.0
8.0	626.0
9.0	521.0
10.0	444.0
11.0	372.0
12.0	332.0
13.0	285.0
14.0	244.0
15.0	205.0
16.0	189.0
17.0	176.0
18.0	138.0
19.0	134.0
20.0	124.0
21.0	98.0
22.0	114.0
23.0	91.0
24.0	89.0
25.0	80.0
26.0	64.0
27.0	65.0
28.0	54.0
29.0	50.0
30.0	62.0
31.0	49.0
32.0	42.0
33.0	41.0
34.0	37.0
35.0	36.0
36.0	40.0
37.0	44.0
38.0	24.0
39.0	38.0
40.0	33.0
41.0	34.0
42.0	16.0
43.0	20.0
44.0	21.0
45.0	24.0
46.0	24.0
47.0	13.0
48.0	25.0
49.0	10.0
50.0	1108.0
