#Coverage (X)	Coverage
1.0	99.94314951677089
2.0	99.90636390997558
3.0	99.899675617831
4.0	99.73246831421596
5.0	99.15393104370798
6.0	98.17744039059626
7.0	97.56211751329297
8.0	97.28455338929204
9.0	97.0270541417249
10.0	96.75283416379628
11.0	96.47192589372304
12.0	96.35822492726483
13.0	96.13082299434839
14.0	95.89338862321506
15.0	95.73955790388924
16.0	95.4385847573822
17.0	95.06738454335685
18.0	94.69284018325921
19.0	94.48550312677658
20.0	94.20125071063104
21.0	93.9370631709193
22.0	93.56920710296626
23.0	93.22141591144701
24.0	92.91709861886767
25.0	92.79670936026486
26.0	92.56596328127613
27.0	92.16132160652778
28.0	91.50586897635688
29.0	91.11460388589774
30.0	90.8002541551015
31.0	90.29528809818413
32.0	90.0979834799184
33.0	89.80704277162826
34.0	89.43918670367522
35.0	89.19506404039728
36.0	88.99107112998696
37.0	88.79711065779352
38.0	88.63659164632311
39.0	88.50616994950339
40.0	88.25201484800856
41.0	88.12159315118885
42.0	87.86409390362171
43.0	87.65675684713908
44.0	87.52967929639166
45.0	87.43604320636726
46.0	87.33237467812594
47.0	87.23873858810153
48.0	87.12838176771561
49.0	87.0013042169682
50.0	86.84412935157007
51.0	86.68026619402735
