#Coverage (X)	Coverage
1.0	98.78941912182724
2.0	95.54894157776812
3.0	91.15807778483764
4.0	85.17874460756445
5.0	76.91870380898237
6.0	68.10019061632612
7.0	58.33528408520884
8.0	49.93478915159014
9.0	42.10614319633481
10.0	35.361000568504835
11.0	27.910243119419462
12.0	22.479349898003548
13.0	18.17543390295289
14.0	14.055445941878745
15.0	11.152727151121965
16.0	9.099421462729495
17.0	7.621308898772696
18.0	6.6682272681670725
19.0	5.798749289368956
20.0	4.745343276594312
21.0	4.049760893555828
22.0	3.3408019262281385
23.0	2.625154666755847
24.0	2.0399291041032654
25.0	1.7623649801023333
26.0	1.3577233053539857
27.0	1.0299969902685433
28.0	0.8025950573521072
29.0	0.6186670233755791
30.0	0.47486874226666487
31.0	0.33775875330235294
32.0	0.270875831856344
33.0	0.23074607898874433
34.0	0.13710998896432613
35.0	0.11370096645822514
36.0	0.11370096645822514
37.0	0.11370096645822514
38.0	0.11370096645822514
39.0	0.11035682038593109
40.0	0.11035682038593109
41.0	0.11035682038593109
42.0	0.11035682038593109
43.0	0.10701267431363704
44.0	0.10701267431363704
45.0	0.10701267431363704
46.0	0.10701267431363704
47.0	0.10701267431363704
48.0	0.10701267431363704
49.0	0.10701267431363704
50.0	0.10701267431363704
51.0	0.10701267431363704
