#Duplication rate	Coverage
1.0	3817.0
2.0	2681.0
3.0	1893.0
4.0	1349.0
5.0	1115.0
6.0	884.0
7.0	708.0
8.0	647.0
9.0	528.0
10.0	467.0
11.0	459.0
12.0	393.0
13.0	360.0
14.0	308.0
15.0	297.0
16.0	322.0
17.0	277.0
18.0	242.0
19.0	276.0
20.0	220.0
21.0	221.0
22.0	215.0
23.0	206.0
24.0	187.0
25.0	240.0
26.0	187.0
27.0	192.0
28.0	159.0
29.0	157.0
30.0	140.0
31.0	164.0
32.0	147.0
33.0	153.0
34.0	157.0
35.0	148.0
36.0	134.0
37.0	124.0
38.0	156.0
39.0	132.0
40.0	116.0
41.0	116.0
42.0	112.0
43.0	102.0
44.0	84.0
45.0	96.0
46.0	92.0
47.0	88.0
48.0	102.0
49.0	82.0
50.0	3912.0
