#Insert size (bp)	insert size
24.0	2.0
27.0	1.0
30.0	1.0
32.0	2.0
33.0	1.0
35.0	1.0
37.0	1.0
38.0	1.0
40.0	1.0
60.0	1.0
62.0	1.0
64.0	1.0
66.0	2.0
67.0	1.0
68.0	3.0
69.0	2.0
70.0	3.0
71.0	3.0
72.0	1.0
74.0	2.0
76.0	3.0
77.0	5.0
78.0	1.0
79.0	1.0
80.0	1.0
81.0	2.0
82.0	6.0
84.0	1.0
85.0	3.0
86.0	4.0
87.0	4.0
88.0	4.0
89.0	8.0
90.0	6.0
91.0	2.0
92.0	5.0
93.0	12.0
94.0	3.0
95.0	7.0
96.0	4.0
97.0	6.0
98.0	4.0
99.0	5.0
100.0	5.0
101.0	7.0
102.0	9.0
103.0	5.0
104.0	8.0
105.0	9.0
106.0	6.0
107.0	9.0
108.0	9.0
109.0	8.0
110.0	44.0
111.0	14.0
112.0	5.0
113.0	6.0
114.0	5.0
115.0	8.0
116.0	10.0
117.0	10.0
118.0	8.0
119.0	8.0
120.0	10.0
121.0	8.0
122.0	9.0
123.0	36.0
124.0	11.0
125.0	4.0
126.0	8.0
127.0	11.0
128.0	12.0
129.0	5.0
130.0	19.0
131.0	7.0
132.0	11.0
133.0	18.0
134.0	18.0
135.0	18.0
136.0	10.0
137.0	12.0
138.0	11.0
139.0	15.0
140.0	14.0
141.0	12.0
142.0	12.0
143.0	15.0
144.0	18.0
145.0	11.0
146.0	10.0
147.0	16.0
148.0	16.0
149.0	12.0
150.0	9.0
151.0	10.0
152.0	10.0
153.0	12.0
154.0	15.0
155.0	9.0
156.0	14.0
157.0	23.0
158.0	14.0
159.0	16.0
160.0	9.0
161.0	16.0
162.0	19.0
163.0	37.0
164.0	16.0
165.0	11.0
166.0	12.0
167.0	12.0
168.0	15.0
169.0	13.0
170.0	13.0
171.0	10.0
172.0	15.0
173.0	12.0
174.0	10.0
175.0	15.0
176.0	18.0
177.0	15.0
178.0	9.0
179.0	9.0
180.0	9.0
181.0	14.0
182.0	7.0
183.0	7.0
184.0	18.0
185.0	12.0
186.0	21.0
187.0	11.0
188.0	10.0
189.0	16.0
190.0	18.0
191.0	15.0
192.0	17.0
193.0	18.0
194.0	11.0
195.0	7.0
196.0	14.0
197.0	12.0
198.0	11.0
199.0	11.0
200.0	12.0
201.0	9.0
202.0	9.0
203.0	8.0
204.0	9.0
205.0	23.0
206.0	14.0
207.0	26.0
208.0	22.0
209.0	12.0
210.0	29.0
211.0	8.0
212.0	10.0
213.0	6.0
214.0	15.0
215.0	34.0
216.0	21.0
217.0	11.0
218.0	9.0
219.0	16.0
220.0	15.0
