#Duplication rate	Coverage
1.0	3339.0
2.0	2246.0
3.0	1481.0
4.0	1246.0
5.0	907.0
6.0	870.0
7.0	664.0
8.0	634.0
9.0	549.0
10.0	479.0
11.0	417.0
12.0	382.0
13.0	374.0
14.0	345.0
15.0	301.0
16.0	316.0
17.0	290.0
18.0	262.0
19.0	225.0
20.0	203.0
21.0	202.0
22.0	202.0
23.0	202.0
24.0	174.0
25.0	189.0
26.0	165.0
27.0	169.0
28.0	159.0
29.0	159.0
30.0	137.0
31.0	143.0
32.0	122.0
33.0	113.0
34.0	114.0
35.0	112.0
36.0	104.0
37.0	97.0
38.0	86.0
39.0	84.0
40.0	76.0
41.0	87.0
42.0	69.0
43.0	70.0
44.0	74.0
45.0	73.0
46.0	63.0
47.0	66.0
48.0	66.0
49.0	66.0
50.0	1377.0
