#Coverage	Number of genomic locations
0.0	8.0
1.0	6.0
2.0	20.0
3.0	5.0
5.0	2.0
8.0	1.0
12.0	1.0
16.0	8.0
18.0	4.0
20.0	1.0
26.0	2.0
27.0	3.0
29.0	3.0
32.0	4.0
34.0	8.0
35.0	9.0
36.0	6.0
37.0	2.0
38.0	8.0
41.0	5.0
42.0	1.0
46.0	4.0
48.0	2.0
49.0	6.0
52.0	1.0
53.0	4.0
55.0	6.0
56.0	1.0
58.0	5.0
60.0	1.0
61.0	1.0
62.0	2.0
63.0	2.0
64.0	5.0
65.0	1.0
66.0	5.0
67.0	2.0
68.0	2.0
69.0	8.0
70.0	1.0
71.0	3.0
72.0	1.0
73.0	2.0
74.0	1.0
75.0	4.0
76.0	2.0
77.0	3.0
78.0	2.0
80.0	3.0
81.0	23.0
82.0	11.0
83.0	22.0
84.0	9.0
85.0	19.0
86.0	21.0
87.0	9.0
88.0	4.0
89.0	3.0
90.0	2.0
91.0	4.0
92.0	1.0
93.0	5.0
94.0	11.0
95.0	8.0
96.0	11.0
97.0	4.0
98.0	9.0
100.0	2.0
101.0	13.0
102.0	10.0
103.0	5.0
104.0	27.0
105.0	17.0
106.0	11.0
107.0	25.0
108.0	8.0
109.0	8.0
110.0	2.0
111.0	4.0
112.0	2.0
113.0	6.0
114.0	7.0
115.0	7.0
116.0	6.0
117.0	2.0
118.0	5.0
119.0	4.0
120.0	4.0
121.0	10.0
122.0	6.0
123.0	8.0
124.0	2.0
125.0	7.0
126.0	8.0
127.0	12.0
128.0	18.0
129.0	5.0
130.0	13.0
131.0	11.0
132.0	8.0
133.0	13.0
134.0	7.0
135.0	11.0
136.0	10.0
137.0	14.0
138.0	16.0
139.0	17.0
140.0	11.0
141.0	16.0
142.0	13.0
143.0	8.0
144.0	14.0
145.0	18.0
146.0	9.0
147.0	16.0
148.0	12.0
149.0	20.0
150.0	8.0
151.0	19.0
152.0	16.0
153.0	12.0
154.0	10.0
155.0	20.0
156.0	7.0
157.0	12.0
158.0	9.0
159.0	10.0
160.0	11.0
161.0	6.0
162.0	4.0
163.0	3.0
164.0	6.0
165.0	7.0
166.0	4.0
167.0	1.0
168.0	3.0
169.0	6.0
170.0	8.0
171.0	2.0
172.0	12.0
173.0	14.0
174.0	9.0
175.0	8.0
176.0	5.0
177.0	3.0
178.0	7.0
179.0	6.0
180.0	16.0
181.0	4.0
182.0	13.0
183.0	11.0
184.0	14.0
185.0	12.0
186.0	19.0
187.0	17.0
188.0	20.0
189.0	25.0
190.0	10.0
191.0	12.0
192.0	9.0
193.0	15.0
194.0	18.0
195.0	14.0
196.0	21.0
197.0	21.0
198.0	17.0
199.0	23.0
200.0	22.0
201.0	21.0
202.0	19.0
203.0	25.0
204.0	21.0
205.0	27.0
206.0	33.0
207.0	27.0
208.0	13.0
209.0	12.0
210.0	9.0
211.0	15.0
212.0	12.0
213.0	29.0
214.0	18.0
215.0	32.0
216.0	14.0
217.0	14.0
218.0	25.0
219.0	26.0
220.0	28.0
221.0	19.0
222.0	23.0
223.0	26.0
224.0	40.0
225.0	36.0
226.0	24.0
227.0	37.0
228.0	37.0
229.0	27.0
230.0	28.0
231.0	28.0
232.0	25.0
233.0	24.0
234.0	36.0
235.0	25.0
236.0	25.0
237.0	40.0
238.0	48.0
239.0	53.0
240.0	39.0
241.0	27.0
242.0	24.0
243.0	30.0
244.0	31.0
245.0	30.0
246.0	18.0
247.0	25.0
248.0	37.0
249.0	31.0
250.0	22.0
251.0	33.0
252.0	36.0
253.0	32.0
254.0	38.0
255.0	39.0
256.0	41.0
257.0	29.0
258.0	40.0
259.0	31.0
260.0	20.0
261.0	34.0
262.0	26.0
263.0	30.0
264.0	35.0
265.0	33.0
266.0	36.0
267.0	37.0
268.0	28.0
269.0	26.0
270.0	40.0
271.0	32.0
272.0	41.0
273.0	42.0
274.0	45.0
275.0	63.0
276.0	60.0
277.0	43.0
278.0	50.0
279.0	52.0
280.0	47.0
281.0	41.0
282.0	24.0
283.0	34.0
284.0	28.0
285.0	36.0
286.0	45.0
287.0	39.0
288.0	37.0
289.0	45.0
290.0	64.0
291.0	45.0
292.0	55.0
293.0	52.0
294.0	50.0
295.0	63.0
296.0	57.0
297.0	62.0
298.0	43.0
299.0	30.0
300.0	50.0
301.0	44.0
302.0	45.0
303.0	52.0
304.0	57.0
305.0	60.0
306.0	60.0
307.0	76.0
308.0	97.0
309.0	62.0
310.0	94.0
311.0	91.0
312.0	90.0
313.0	88.0
314.0	79.0
315.0	91.0
316.0	101.0
317.0	98.0
318.0	107.0
319.0	72.0
320.0	83.0
321.0	97.0
322.0	91.0
323.0	88.0
324.0	77.0
325.0	73.0
326.0	90.0
327.0	79.0
328.0	74.0
329.0	68.0
330.0	78.0
331.0	84.0
332.0	61.0
333.0	68.0
334.0	79.0
335.0	74.0
336.0	95.0
