#Duplication rate	Coverage
1.0	4468.0
2.0	2300.0
3.0	1474.0
4.0	988.0
5.0	764.0
6.0	556.0
7.0	437.0
8.0	361.0
9.0	324.0
10.0	283.0
11.0	238.0
12.0	222.0
13.0	171.0
14.0	168.0
15.0	152.0
16.0	117.0
17.0	102.0
18.0	92.0
19.0	91.0
20.0	76.0
21.0	83.0
22.0	77.0
23.0	60.0
24.0	63.0
25.0	52.0
26.0	56.0
27.0	50.0
28.0	54.0
29.0	34.0
30.0	30.0
31.0	28.0
32.0	24.0
33.0	26.0
34.0	41.0
35.0	23.0
36.0	26.0
37.0	26.0
38.0	21.0
39.0	13.0
40.0	17.0
41.0	21.0
42.0	19.0
43.0	9.0
44.0	12.0
45.0	17.0
46.0	23.0
47.0	9.0
48.0	11.0
49.0	11.0
50.0	299.0
