#Duplication rate	Coverage
1.0	3501.0
2.0	1870.0
3.0	1260.0
4.0	919.0
5.0	704.0
6.0	528.0
7.0	462.0
8.0	402.0
9.0	350.0
10.0	306.0
11.0	301.0
12.0	258.0
13.0	230.0
14.0	179.0
15.0	165.0
16.0	162.0
17.0	151.0
18.0	123.0
19.0	128.0
20.0	129.0
21.0	102.0
22.0	92.0
23.0	85.0
24.0	80.0
25.0	73.0
26.0	65.0
27.0	70.0
28.0	50.0
29.0	74.0
30.0	48.0
31.0	43.0
32.0	44.0
33.0	41.0
34.0	46.0
35.0	32.0
36.0	29.0
37.0	29.0
38.0	31.0
39.0	36.0
40.0	22.0
41.0	30.0
42.0	27.0
43.0	23.0
44.0	23.0
45.0	15.0
46.0	26.0
47.0	21.0
48.0	18.0
49.0	16.0
50.0	260.0
