#Duplication rate	Coverage
1.0	2943.0
2.0	2131.0
3.0	1630.0
4.0	1412.0
5.0	1157.0
6.0	991.0
7.0	889.0
8.0	729.0
9.0	713.0
10.0	628.0
11.0	602.0
12.0	517.0
13.0	479.0
14.0	451.0
15.0	438.0
16.0	376.0
17.0	396.0
18.0	356.0
19.0	332.0
20.0	275.0
21.0	287.0
22.0	299.0
23.0	273.0
24.0	276.0
25.0	228.0
26.0	253.0
27.0	228.0
28.0	222.0
29.0	192.0
30.0	188.0
31.0	227.0
32.0	206.0
33.0	187.0
34.0	154.0
35.0	166.0
36.0	147.0
37.0	138.0
38.0	152.0
39.0	132.0
40.0	125.0
41.0	125.0
42.0	118.0
43.0	145.0
44.0	129.0
45.0	121.0
46.0	112.0
47.0	106.0
48.0	91.0
49.0	98.0
50.0	2670.0
