#Duplication rate	Coverage
1.0	2386.0
2.0	1565.0
3.0	1133.0
4.0	941.0
5.0	780.0
6.0	719.0
7.0	629.0
8.0	593.0
9.0	552.0
10.0	475.0
11.0	449.0
12.0	415.0
13.0	385.0
14.0	376.0
15.0	326.0
16.0	304.0
17.0	305.0
18.0	271.0
19.0	260.0
20.0	235.0
21.0	230.0
22.0	191.0
23.0	208.0
24.0	209.0
25.0	181.0
26.0	202.0
27.0	154.0
28.0	176.0
29.0	180.0
30.0	155.0
31.0	186.0
32.0	149.0
33.0	142.0
34.0	150.0
35.0	133.0
36.0	153.0
37.0	147.0
38.0	110.0
39.0	114.0
40.0	113.0
41.0	107.0
42.0	119.0
43.0	105.0
44.0	110.0
45.0	114.0
46.0	98.0
47.0	103.0
48.0	95.0
49.0	106.0
50.0	8382.0
