#Duplication rate	Coverage
1.0	1325.0
2.0	1291.0
3.0	1066.0
4.0	1153.0
5.0	1136.0
6.0	1158.0
7.0	1162.0
8.0	1175.0
9.0	1106.0
10.0	1144.0
11.0	1090.0
12.0	1026.0
13.0	999.0
14.0	904.0
15.0	871.0
16.0	787.0
17.0	799.0
18.0	667.0
19.0	673.0
20.0	573.0
21.0	523.0
22.0	495.0
23.0	409.0
24.0	422.0
25.0	411.0
26.0	362.0
27.0	353.0
28.0	265.0
29.0	250.0
30.0	241.0
31.0	223.0
32.0	198.0
33.0	172.0
34.0	164.0
35.0	151.0
36.0	142.0
37.0	121.0
38.0	119.0
39.0	110.0
40.0	90.0
41.0	71.0
42.0	91.0
43.0	68.0
44.0	44.0
45.0	65.0
46.0	64.0
47.0	68.0
48.0	57.0
49.0	48.0
50.0	1551.0
