#Duplication rate	Coverage
1.0	404.0
2.0	481.0
3.0	483.0
4.0	556.0
5.0	542.0
6.0	540.0
7.0	624.0
8.0	623.0
9.0	617.0
10.0	646.0
11.0	662.0
12.0	670.0
13.0	683.0
14.0	710.0
15.0	654.0
16.0	685.0
17.0	664.0
18.0	672.0
19.0	688.0
20.0	656.0
21.0	643.0
22.0	607.0
23.0	598.0
24.0	584.0
25.0	599.0
26.0	567.0
27.0	512.0
28.0	539.0
29.0	463.0
30.0	483.0
31.0	437.0
32.0	414.0
33.0	407.0
34.0	376.0
35.0	388.0
36.0	350.0
37.0	359.0
38.0	331.0
39.0	306.0
40.0	297.0
41.0	294.0
42.0	276.0
43.0	263.0
44.0	242.0
45.0	266.0
46.0	227.0
47.0	213.0
48.0	241.0
49.0	201.0
50.0	5506.0
