#Duplication rate	Coverage
1.0	5854.0
2.0	3124.0
3.0	1725.0
4.0	1093.0
5.0	814.0
6.0	549.0
7.0	449.0
8.0	323.0
9.0	297.0
10.0	200.0
11.0	193.0
12.0	150.0
13.0	127.0
14.0	125.0
15.0	118.0
16.0	90.0
17.0	73.0
18.0	72.0
19.0	47.0
20.0	50.0
21.0	45.0
22.0	43.0
23.0	33.0
24.0	37.0
25.0	32.0
26.0	35.0
27.0	21.0
28.0	16.0
29.0	23.0
30.0	24.0
31.0	14.0
32.0	20.0
33.0	9.0
34.0	9.0
35.0	8.0
36.0	15.0
37.0	12.0
38.0	8.0
39.0	9.0
40.0	10.0
41.0	3.0
42.0	7.0
43.0	6.0
44.0	1.0
45.0	8.0
46.0	6.0
47.0	7.0
48.0	11.0
49.0	3.0
50.0	93.0
