#Coverage (X)	Coverage
1.0	89.95084105273719
2.0	88.5262348259372
3.0	87.67013343142828
4.0	87.12169347557102
5.0	86.82406447513628
6.0	86.36591646323112
7.0	85.80409992308464
8.0	85.27238069758887
9.0	84.6771226967194
10.0	84.42296759522456
11.0	83.97485202153631
12.0	83.58693107714944
13.0	83.36621743637762
14.0	83.05855599772599
15.0	82.76427114336354
16.0	82.54690164866402
17.0	82.4064475136274
18.0	82.25930508644618
19.0	82.05196802996355
20.0	81.83125438919173
21.0	81.6105407484199
22.0	81.25940541082835
23.0	81.11226298364713
24.0	80.96177641039361
25.0	80.80125739892318
26.0	80.61732936494667
27.0	80.46349864562085
28.0	80.34979767916263
29.0	80.20265525198141
30.0	80.0521686787279
31.0	79.87158479082366
32.0	79.70103334113634
33.0	79.47697555429221
34.0	79.23285289101429
35.0	78.95528876701334
36.0	78.75798414874762
37.0	78.52389392368659
38.0	78.28645955255325
39.0	78.13931712537203
40.0	77.905226900311
41.0	77.69120155168378
42.0	77.54405912450255
43.0	77.36681938267064
44.0	77.17620305654951
45.0	76.96217770792228
46.0	76.85850917968096
47.0	76.65451626927064
48.0	76.49734140387253
49.0	76.3033809316791
50.0	76.12279704377488
51.0	75.98234290873826
