#Coverage	Number of genomic locations
0.0	312.0
1.0	53.0
2.0	207.0
3.0	30.0
4.0	19.0
5.0	18.0
6.0	107.0
7.0	145.0
8.0	85.0
9.0	198.0
10.0	120.0
11.0	43.0
12.0	56.0
13.0	77.0
14.0	31.0
15.0	55.0
16.0	61.0
17.0	40.0
18.0	16.0
19.0	8.0
20.0	105.0
21.0	44.0
22.0	44.0
23.0	28.0
24.0	38.0
25.0	70.0
26.0	81.0
27.0	22.0
28.0	23.0
29.0	10.0
30.0	76.0
31.0	88.0
32.0	54.0
33.0	33.0
34.0	49.0
35.0	54.0
36.0	32.0
37.0	15.0
38.0	35.0
39.0	64.0
40.0	33.0
41.0	64.0
42.0	64.0
43.0	51.0
44.0	56.0
45.0	50.0
46.0	36.0
47.0	62.0
48.0	31.0
49.0	38.0
50.0	16.0
51.0	39.0
52.0	22.0
53.0	27.0
54.0	54.0
55.0	60.0
56.0	61.0
57.0	48.0
58.0	49.0
59.0	65.0
60.0	19.0
61.0	23.0
62.0	34.0
63.0	37.0
64.0	43.0
65.0	24.0
66.0	64.0
67.0	22.0
68.0	19.0
69.0	52.0
70.0	34.0
71.0	41.0
72.0	39.0
73.0	39.0
74.0	62.0
75.0	61.0
76.0	55.0
77.0	68.0
78.0	88.0
79.0	103.0
80.0	83.0
81.0	99.0
82.0	96.0
83.0	97.0
84.0	66.0
85.0	82.0
86.0	55.0
87.0	66.0
88.0	58.0
89.0	56.0
90.0	53.0
91.0	75.0
92.0	73.0
93.0	80.0
94.0	73.0
95.0	82.0
96.0	56.0
97.0	84.0
98.0	86.0
99.0	115.0
100.0	104.0
101.0	108.0
102.0	110.0
103.0	127.0
104.0	74.0
105.0	68.0
106.0	71.0
107.0	61.0
108.0	62.0
109.0	59.0
110.0	76.0
111.0	49.0
112.0	31.0
113.0	41.0
114.0	45.0
115.0	41.0
116.0	65.0
117.0	57.0
118.0	53.0
119.0	61.0
120.0	62.0
121.0	74.0
122.0	61.0
123.0	48.0
124.0	42.0
125.0	41.0
126.0	50.0
127.0	72.0
128.0	76.0
129.0	83.0
130.0	83.0
131.0	98.0
132.0	84.0
133.0	90.0
134.0	114.0
135.0	68.0
136.0	69.0
137.0	96.0
138.0	119.0
139.0	107.0
140.0	123.0
141.0	144.0
142.0	127.0
143.0	102.0
144.0	75.0
145.0	93.0
146.0	96.0
147.0	84.0
148.0	67.0
149.0	85.0
150.0	82.0
151.0	81.0
152.0	72.0
153.0	95.0
154.0	71.0
155.0	104.0
156.0	94.0
157.0	89.0
158.0	101.0
159.0	108.0
160.0	99.0
161.0	105.0
162.0	121.0
163.0	118.0
164.0	93.0
165.0	107.0
166.0	76.0
167.0	97.0
168.0	76.0
169.0	102.0
170.0	115.0
171.0	116.0
172.0	158.0
173.0	102.0
174.0	95.0
175.0	114.0
176.0	110.0
177.0	90.0
178.0	101.0
179.0	92.0
180.0	88.0
181.0	109.0
182.0	110.0
183.0	108.0
184.0	101.0
185.0	115.0
186.0	119.0
187.0	102.0
188.0	116.0
189.0	101.0
190.0	119.0
191.0	93.0
192.0	108.0
193.0	90.0
194.0	83.0
195.0	67.0
196.0	82.0
197.0	77.0
198.0	81.0
199.0	60.0
200.0	75.0
201.0	71.0
202.0	66.0
203.0	66.0
204.0	64.0
205.0	57.0
206.0	45.0
207.0	41.0
208.0	44.0
209.0	63.0
210.0	44.0
211.0	47.0
212.0	44.0
213.0	70.0
214.0	74.0
215.0	63.0
216.0	104.0
217.0	93.0
218.0	71.0
219.0	73.0
220.0	64.0
221.0	65.0
222.0	55.0
223.0	68.0
224.0	53.0
