#Duplication rate	Coverage
1.0	4769.0
2.0	2096.0
3.0	1150.0
4.0	707.0
5.0	493.0
6.0	417.0
7.0	279.0
8.0	207.0
9.0	207.0
10.0	159.0
11.0	125.0
12.0	106.0
13.0	88.0
14.0	99.0
15.0	59.0
16.0	55.0
17.0	72.0
18.0	51.0
19.0	52.0
20.0	49.0
21.0	36.0
22.0	34.0
23.0	39.0
24.0	32.0
25.0	35.0
26.0	22.0
27.0	22.0
28.0	21.0
29.0	24.0
30.0	30.0
31.0	20.0
32.0	22.0
33.0	11.0
34.0	14.0
35.0	9.0
36.0	14.0
37.0	17.0
38.0	13.0
39.0	14.0
40.0	11.0
41.0	13.0
42.0	8.0
43.0	7.0
44.0	7.0
45.0	7.0
46.0	6.0
47.0	7.0
48.0	7.0
49.0	4.0
50.0	198.0
