#Duplication rate	Coverage
1.0	3633.0
2.0	2516.0
3.0	1568.0
4.0	1352.0
5.0	983.0
6.0	914.0
7.0	695.0
8.0	645.0
9.0	532.0
10.0	482.0
11.0	460.0
12.0	380.0
13.0	360.0
14.0	344.0
15.0	273.0
16.0	309.0
17.0	258.0
18.0	246.0
19.0	216.0
20.0	199.0
21.0	223.0
22.0	176.0
23.0	152.0
24.0	164.0
25.0	140.0
26.0	134.0
27.0	123.0
28.0	119.0
29.0	101.0
30.0	104.0
31.0	108.0
32.0	92.0
33.0	76.0
34.0	76.0
35.0	77.0
36.0	73.0
37.0	55.0
38.0	60.0
39.0	71.0
40.0	58.0
41.0	59.0
42.0	47.0
43.0	68.0
44.0	45.0
45.0	47.0
46.0	34.0
47.0	46.0
48.0	40.0
49.0	32.0
50.0	710.0
