#Duplication rate	Coverage
1.0	3735.0
2.0	1699.0
3.0	968.0
4.0	634.0
5.0	492.0
6.0	333.0
7.0	295.0
8.0	192.0
9.0	194.0
10.0	139.0
11.0	146.0
12.0	114.0
13.0	105.0
14.0	90.0
15.0	65.0
16.0	71.0
17.0	53.0
18.0	59.0
19.0	43.0
20.0	45.0
21.0	42.0
22.0	38.0
23.0	30.0
24.0	29.0
25.0	32.0
26.0	20.0
27.0	24.0
28.0	9.0
29.0	31.0
30.0	11.0
31.0	25.0
32.0	14.0
33.0	9.0
34.0	15.0
35.0	10.0
36.0	11.0
37.0	6.0
38.0	16.0
39.0	6.0
40.0	13.0
41.0	9.0
42.0	9.0
43.0	7.0
44.0	9.0
45.0	8.0
46.0	4.0
47.0	9.0
48.0	8.0
49.0	7.0
50.0	166.0
