#Coverage (X)	Coverage
1.0	99.74250075243286
2.0	99.73915660636057
3.0	99.73246831421596
4.0	99.72912416814367
5.0	99.70237099956526
6.0	99.68565026920376
7.0	99.62545563990236
8.0	99.52847540380564
9.0	99.49168979701034
10.0	99.44152760592583
11.0	99.36461224626292
12.0	99.2375346955155
13.0	99.18402835835869
14.0	99.1405544594188
15.0	99.08035983011737
16.0	99.04357422332207
17.0	98.94659398722536
18.0	98.88974350399626
19.0	98.83623716683945
20.0	98.83289302076714
21.0	98.81282814433334
22.0	98.81282814433334
23.0	98.81282814433334
24.0	98.80613985218875
25.0	98.80613985218875
26.0	98.77604253753805
27.0	98.75263351503193
28.0	98.69243888573052
29.0	98.61552352606762
30.0	98.57539377320002
31.0	98.5519847506939
32.0	98.4984784135371
33.0	98.4449720763803
34.0	98.41487476172959
35.0	98.38477744707889
36.0	98.35133598635588
37.0	98.33461525599438
38.0	98.31789452563288
39.0	98.28779721098218
40.0	98.26104404240377
41.0	98.24097916596997
42.0	98.22425843560846
43.0	98.20419355917467
44.0	98.19416112095776
45.0	98.14734307594556
46.0	98.10052503093335
47.0	98.03698625555964
48.0	97.99685650269204
49.0	97.99351235661973
50.0	97.99351235661973
51.0	97.99351235661973
