#Duplication rate	Coverage
1.0	2111.0
2.0	2249.0
3.0	1560.0
4.0	1586.0
5.0	1305.0
6.0	1255.0
7.0	1080.0
8.0	1131.0
9.0	921.0
10.0	934.0
11.0	786.0
12.0	748.0
13.0	649.0
14.0	558.0
15.0	522.0
16.0	493.0
17.0	491.0
18.0	398.0
19.0	344.0
20.0	350.0
21.0	316.0
22.0	281.0
23.0	240.0
24.0	236.0
25.0	188.0
26.0	195.0
27.0	184.0
28.0	177.0
29.0	146.0
30.0	145.0
31.0	125.0
32.0	114.0
33.0	101.0
34.0	116.0
35.0	92.0
36.0	76.0
37.0	82.0
38.0	47.0
39.0	56.0
40.0	52.0
41.0	59.0
42.0	48.0
43.0	50.0
44.0	38.0
45.0	44.0
46.0	53.0
47.0	34.0
48.0	31.0
49.0	36.0
50.0	1151.0
