#Insert size (bp)	insert size
36.0	38.0
37.0	40.0
38.0	32.0
39.0	44.0
40.0	39.0
41.0	49.0
42.0	37.0
43.0	49.0
44.0	34.0
45.0	33.0
46.0	40.0
47.0	32.0
48.0	20.0
49.0	22.0
50.0	37.0
51.0	32.0
52.0	33.0
53.0	37.0
54.0	26.0
55.0	30.0
56.0	30.0
57.0	25.0
58.0	25.0
59.0	19.0
60.0	19.0
61.0	26.0
62.0	19.0
63.0	20.0
64.0	30.0
65.0	21.0
66.0	27.0
67.0	17.0
68.0	14.0
69.0	16.0
70.0	18.0
71.0	13.0
72.0	19.0
73.0	15.0
74.0	15.0
75.0	11.0
76.0	16.0
77.0	8.0
78.0	1.0
79.0	4.0
80.0	1.0
81.0	3.0
82.0	3.0
83.0	3.0
84.0	5.0
85.0	3.0
86.0	6.0
87.0	6.0
88.0	5.0
89.0	1.0
90.0	2.0
91.0	2.0
92.0	1.0
93.0	1.0
94.0	2.0
95.0	4.0
96.0	2.0
97.0	5.0
98.0	1.0
99.0	2.0
100.0	1.0
101.0	4.0
102.0	1.0
103.0	5.0
104.0	3.0
105.0	2.0
106.0	4.0
107.0	4.0
110.0	1.0
111.0	3.0
112.0	2.0
113.0	1.0
114.0	3.0
115.0	3.0
116.0	1.0
117.0	4.0
118.0	3.0
119.0	4.0
120.0	4.0
121.0	4.0
122.0	1.0
123.0	2.0
124.0	3.0
126.0	3.0
127.0	3.0
128.0	7.0
129.0	7.0
130.0	5.0
131.0	4.0
132.0	1.0
133.0	3.0
134.0	1.0
135.0	8.0
136.0	2.0
137.0	7.0
138.0	3.0
139.0	4.0
140.0	4.0
141.0	3.0
142.0	3.0
143.0	6.0
144.0	82.0
145.0	74.0
146.0	78.0
147.0	79.0
148.0	100.0
149.0	82.0
150.0	179.0
151.0	2214.0
152.0	2855.0
153.0	2864.0
154.0	2920.0
155.0	2935.0
156.0	3072.0
157.0	2925.0
158.0	2932.0
159.0	1620.0
160.0	1555.0
161.0	1521.0
162.0	1425.0
163.0	1438.0
164.0	1401.0
165.0	1414.0
166.0	1418.0
167.0	1499.0
168.0	1478.0
169.0	1438.0
170.0	1415.0
171.0	1330.0
172.0	1322.0
173.0	1346.0
174.0	1279.0
175.0	1339.0
176.0	1329.0
177.0	1307.0
178.0	1333.0
179.0	1298.0
180.0	1322.0
181.0	1268.0
182.0	1214.0
183.0	1204.0
184.0	1174.0
185.0	1169.0
186.0	1187.0
187.0	1193.0
188.0	1233.0
189.0	1215.0
190.0	1132.0
191.0	1184.0
192.0	1053.0
193.0	1144.0
194.0	1072.0
195.0	1028.0
196.0	1092.0
197.0	1077.0
198.0	1071.0
199.0	1105.0
200.0	1047.0
201.0	1072.0
202.0	1012.0
203.0	992.0
204.0	1010.0
205.0	963.0
206.0	970.0
207.0	958.0
208.0	981.0
209.0	969.0
210.0	973.0
211.0	922.0
212.0	935.0
213.0	921.0
214.0	883.0
215.0	870.0
216.0	881.0
217.0	860.0
218.0	845.0
219.0	844.0
220.0	889.0
221.0	818.0
222.0	855.0
223.0	827.0
224.0	803.0
225.0	758.0
226.0	784.0
227.0	743.0
