#Duplication rate	Coverage
1.0	966.0
2.0	895.0
3.0	817.0
4.0	796.0
5.0	679.0
6.0	651.0
7.0	593.0
8.0	572.0
9.0	562.0
10.0	542.0
11.0	514.0
12.0	425.0
13.0	479.0
14.0	435.0
15.0	455.0
16.0	445.0
17.0	390.0
18.0	408.0
19.0	398.0
20.0	401.0
21.0	370.0
22.0	372.0
23.0	355.0
24.0	332.0
25.0	318.0
26.0	314.0
27.0	288.0
28.0	261.0
29.0	260.0
30.0	276.0
31.0	284.0
32.0	256.0
33.0	254.0
34.0	224.0
35.0	210.0
36.0	194.0
37.0	201.0
38.0	198.0
39.0	212.0
40.0	178.0
41.0	151.0
42.0	178.0
43.0	161.0
44.0	154.0
45.0	164.0
46.0	167.0
47.0	145.0
48.0	167.0
49.0	147.0
50.0	10775.0
