#Duplication rate	Coverage
1.0	1206.0
2.0	1225.0
3.0	1070.0
4.0	997.0
5.0	866.0
6.0	803.0
7.0	701.0
8.0	654.0
9.0	657.0
10.0	612.0
11.0	549.0
12.0	508.0
13.0	509.0
14.0	494.0
15.0	435.0
16.0	398.0
17.0	416.0
18.0	361.0
19.0	415.0
20.0	381.0
21.0	349.0
22.0	305.0
23.0	320.0
24.0	300.0
25.0	311.0
26.0	293.0
27.0	278.0
28.0	261.0
29.0	290.0
30.0	257.0
31.0	236.0
32.0	231.0
33.0	219.0
34.0	228.0
35.0	233.0
36.0	199.0
37.0	219.0
38.0	218.0
39.0	184.0
40.0	203.0
41.0	179.0
42.0	176.0
43.0	169.0
44.0	138.0
45.0	182.0
46.0	144.0
47.0	146.0
48.0	145.0
49.0	161.0
50.0	9108.0
