#Insert size (bp)	insert size
58.0	1.0
61.0	2.0
63.0	1.0
64.0	1.0
68.0	2.0
69.0	3.0
70.0	3.0
71.0	1.0
73.0	3.0
74.0	2.0
75.0	2.0
76.0	1.0
77.0	3.0
78.0	1.0
79.0	3.0
80.0	5.0
82.0	4.0
83.0	7.0
84.0	3.0
85.0	5.0
86.0	5.0
87.0	4.0
88.0	5.0
89.0	3.0
90.0	4.0
91.0	5.0
92.0	3.0
93.0	4.0
94.0	3.0
95.0	3.0
96.0	4.0
97.0	1.0
98.0	9.0
99.0	4.0
100.0	4.0
101.0	4.0
102.0	3.0
103.0	4.0
105.0	2.0
106.0	6.0
107.0	2.0
108.0	19.0
109.0	7.0
110.0	11.0
111.0	10.0
112.0	5.0
113.0	7.0
114.0	5.0
115.0	6.0
116.0	4.0
117.0	8.0
118.0	6.0
119.0	11.0
120.0	5.0
121.0	7.0
122.0	5.0
123.0	7.0
124.0	9.0
125.0	10.0
126.0	4.0
127.0	18.0
128.0	5.0
129.0	4.0
130.0	9.0
131.0	16.0
132.0	9.0
133.0	20.0
134.0	10.0
135.0	8.0
136.0	7.0
137.0	7.0
138.0	8.0
139.0	2.0
140.0	12.0
141.0	6.0
142.0	6.0
143.0	3.0
144.0	17.0
145.0	5.0
146.0	4.0
147.0	6.0
148.0	10.0
149.0	16.0
150.0	12.0
151.0	7.0
152.0	9.0
153.0	9.0
154.0	5.0
155.0	8.0
156.0	3.0
157.0	7.0
158.0	12.0
159.0	13.0
160.0	6.0
161.0	3.0
162.0	5.0
163.0	11.0
164.0	6.0
165.0	6.0
166.0	16.0
167.0	9.0
168.0	4.0
169.0	4.0
170.0	16.0
171.0	3.0
172.0	5.0
173.0	5.0
174.0	8.0
175.0	7.0
176.0	5.0
177.0	3.0
178.0	3.0
179.0	12.0
180.0	13.0
181.0	7.0
182.0	4.0
183.0	9.0
184.0	3.0
185.0	10.0
186.0	10.0
187.0	2.0
188.0	6.0
189.0	5.0
190.0	9.0
191.0	3.0
192.0	10.0
193.0	14.0
194.0	5.0
195.0	1.0
196.0	7.0
197.0	9.0
198.0	11.0
199.0	4.0
200.0	7.0
201.0	1.0
202.0	3.0
203.0	4.0
204.0	10.0
205.0	10.0
206.0	3.0
207.0	8.0
208.0	9.0
209.0	4.0
210.0	5.0
211.0	5.0
212.0	1.0
213.0	7.0
214.0	6.0
215.0	13.0
216.0	8.0
